STATS_ID,KEYWORD_ID,STATS_DATE,KEYWORD_NAME,DAILY_COUNT,TYPE,PRIORITY
568,207,2024-08-21,간식,1,NNG,5000
569,360,2024-08-21,디저트,1,NNG,5000
570,56,2024-08-22,망고,1,NNG,9999
571,61,2024-08-22,먹방,1,NNG,9999
572,191,2024-08-22,하이디라오,1,NNG,9999
573,233,2024-08-22,고기,1,NNG,5000
574,648,2024-08-22,시식,1,NNG,5000
575,56,2024-08-23,망고,3,NNG,9999
576,61,2024-08-23,먹방,3,NNG,9999
577,229,2024-08-23,계란,1,NNG,5000
578,360,2024-08-23,디저트,1,NNG,5000
579,567,2024-08-23,삼계탕,1,NNG,5000
580,762,2024-08-23,음식,1,NNG,5000
581,61,2024-08-24,먹방,1,NNG,9999
582,187,2024-08-24,피스타치오,1,NNG,9999
583,249,2024-08-24,과일,1,NNG,5000
584,376,2024-08-24,라바,1,NNG,5000
585,26,2024-08-25,두바이초콜릿,2,NNG,9999
586,56,2024-08-25,망고,1,NNG,9999
587,109,2024-08-25,수박,1,NNG,9999
588,271,2024-08-25,김밥,1,NNG,5000
589,651,2024-08-25,식감,1,NNG,5000
590,26,2024-08-26,두바이초콜릿,1,NNG,9999
591,61,2024-08-26,먹방,2,NNG,9999
592,90,2024-08-26,사과,1,NNG,9999
593,420,2024-08-26,마트,1,NNG,5000
594,890,2024-08-26,캔디,1,NNG,5000
595,61,2024-08-27,먹방,2,NNG,9999
596,155,2024-08-27,카다이프,1,NNG,9999
597,170,2024-08-27,킨조젤리,2,NNG,9999
598,206,2024-08-27,가지,1,NNG,5000
599,208,2024-08-27,간장,1,NNG,5000
600,574,2024-08-27,상품,1,NNG,5000
601,580,2024-08-27,샐러드,1,NNG,5000
602,30,2024-08-28,딸기,1,NNG,9999
603,38,2024-08-28,레시피,1,NNG,9999
604,62,2024-08-28,먹스타그램,1,NNG,9999
605,143,2024-08-28,짬뽕,1,NNG,9999
606,170,2024-08-28,킨조젤리,2,NNG,9999
607,247,2024-08-28,공짜,1,NNG,5000
608,890,2024-08-28,캔디,1,NNG,5000
609,26,2024-08-29,두바이초콜릿,1,NNG,9999
610,46,2024-08-29,마시멜로,2,NNG,9999
611,56,2024-08-29,망고,1,NNG,9999
612,61,2024-08-29,먹방,1,NNG,9999
613,372,2024-08-29,라떼,1,NNG,5000
614,376,2024-08-29,라바,1,NNG,5000
615,798,2024-08-29,젤리,2,NNG,5000
616,56,2024-08-30,망고,1,NNG,9999
617,233,2024-08-30,고기,1,NNG,5000
618,863,2024-08-30,초콜렛,2,NNG,5000
619,25,2024-08-31,동결건조,1,NNG,9999
620,61,2024-08-31,먹방,2,NNG,9999
621,204,2024-08-31,가마솥,1,NNG,5000
622,845,2024-08-31,초코,1,NNG,5000
623,61,2024-09-01,먹방,2,NNG,9999
624,136,2024-09-01,요아정,1,NNG,9999
625,360,2024-09-01,디저트,1,NNG,5000
626,473,2024-09-01,밀크,1,NNG,5000
627,499,2024-09-01,배스킨라빈스,1,NNG,5000
628,890,2024-09-01,캔디,1,NNG,5000
629,26,2024-09-02,두바이초콜릿,1,NNG,9999
630,46,2024-09-02,마시멜로,2,NNG,9999
631,49,2024-09-02,마카롱,1,NNG,9999
632,61,2024-09-02,먹방,1,NNG,9999
633,376,2024-09-02,라바,1,NNG,5000
634,26,2024-09-03,두바이초콜릿,1,NNG,9999
635,61,2024-09-03,먹방,1,NNG,9999
636,153,2024-09-03,치즈케이크,1,NNG,9999
637,341,2024-09-03,도넛,1,NNG,5000
638,762,2024-09-03,음식,1,NNG,5000
639,890,2024-09-03,캔디,1,NNG,5000
640,998,2024-09-03,편의점,1,NNG,5000
641,35,2024-09-04,라라스윗,1,NNG,9999
642,61,2024-09-04,먹방,1,NNG,9999
643,376,2024-09-04,라바,1,NNG,5000
644,672,2024-09-04,아망추,1,NNG,5000
645,890,2024-09-04,캔디,1,NNG,5000
646,46,2024-09-05,마시멜로,1,NNG,9999
647,61,2024-09-05,먹방,2,NNG,9999
648,148,2024-09-05,초콜릿,1,NNG,9999
649,175,2024-09-05,탕후루,1,NNG,9999
650,509,2024-09-05,버터,2,NNG,5000
651,628,2024-09-05,스크림,1,NNG,5000
652,206,2024-09-06,가지,2,NNG,5000
653,735,2024-09-06,요거,1,NNG,5000
654,798,2024-09-06,젤리,1,NNG,5000
655,890,2024-09-06,캔디,1,NNG,5000
656,46,2024-09-07,마시멜로,2,NNG,9999
657,628,2024-09-07,스크림,1,NNG,5000
658,46,2024-09-08,마시멜로,1,NNG,9999
659,61,2024-09-08,먹방,1,NNG,9999
660,672,2024-09-08,아망추,1,NNG,5000
661,38,2024-09-09,레시피,1,NNG,9999
662,61,2024-09-09,먹방,1,NNG,9999
663,175,2024-09-09,탕후루,1,NNG,9999
664,26,2024-09-10,두바이초콜릿,2,NNG,9999
665,61,2024-09-10,먹방,1,NNG,9999
666,376,2024-09-10,라바,1,NNG,5000
667,443,2024-09-10,메뉴,1,NNG,5000
668,794,2024-09-10,제품,1,NNG,5000
669,798,2024-09-10,젤리,2,NNG,5000
670,998,2024-09-10,편의점,1,NNG,5000
671,136,2024-09-11,요아정,1,NNG,9999
672,148,2024-09-11,초콜릿,1,NNG,9999
673,443,2024-09-11,메뉴,1,NNG,5000
674,735,2024-09-11,요거,1,NNG,5000
675,798,2024-09-11,젤리,1,NNG,5000
676,863,2024-09-11,초콜렛,1,NNG,5000
677,61,2024-09-12,먹방,1,NNG,9999
678,360,2024-09-12,디저트,1,NNG,5000
679,384,2024-09-12,라이,1,NNG,5000
680,771,2024-09-12,자몽,1,NNG,5000
681,890,2024-09-12,캔디,1,NNG,5000
682,26,2024-09-13,두바이초콜릿,2,NNG,9999
683,99,2024-09-13,성심당,1,NNG,9999
684,206,2024-09-13,가지,1,NNG,5000
685,207,2024-09-13,간식,1,NNG,5000
686,798,2024-09-13,젤리,2,NNG,5000
687,46,2024-09-14,마시멜로,1,NNG,9999
688,61,2024-09-14,먹방,1,NNG,9999
689,207,2024-09-14,간식,1,NNG,5000
690,548,2024-09-14,빙수,1,NNG,5000
691,798,2024-09-14,젤리,1,NNG,5000
692,25,2024-09-15,동결건조,1,NNG,9999
693,26,2024-09-15,두바이초콜릿,3,NNG,9999
694,30,2024-09-15,딸기,2,NNG,9999
695,202,2024-09-15,가래떡,1,NNG,5000
696,414,2024-09-15,마쉬멜로우,1,NNG,5000
697,762,2024-09-15,음식,1,NNG,5000
698,890,2024-09-15,캔디,1,NNG,5000
699,26,2024-09-16,두바이초콜릿,1,NNG,9999
700,46,2024-09-16,마시멜로,2,NNG,9999
701,273,2024-09-16,김치,1,NNG,5000
702,798,2024-09-16,젤리,1,NNG,5000
703,46,2024-09-17,마시멜로,1,NNG,9999
704,56,2024-09-17,망고,2,NNG,9999
705,798,2024-09-17,젤리,3,NNG,5000
706,25,2024-09-18,동결건조,1,NNG,9999
707,59,2024-09-18,맥주,1,NNG,9999
708,136,2024-09-18,요아정,1,NNG,9999
709,209,2024-09-18,갈비,1,NNG,5000
710,628,2024-09-18,스크림,1,NNG,5000
711,25,2024-09-19,동결건조,1,NNG,9999
712,61,2024-09-19,먹방,1,NNG,9999
713,209,2024-09-19,갈비,1,NNG,5000
714,366,2024-09-19,떡볶이,2,NNG,5000
715,681,2024-09-19,안주,1,NNG,5000
716,745,2024-09-19,우유,1,NNG,5000
717,26,2024-09-20,두바이초콜릿,2,NNG,9999
718,39,2024-09-20,롤케이크,1,NNG,9999
719,54,2024-09-20,말차,1,NNG,9999
720,61,2024-09-20,먹방,1,NNG,9999
721,203,2024-09-20,가루쿡,1,NNG,5000
722,384,2024-09-20,라이,1,NNG,5000
723,628,2024-09-20,스크림,1,NNG,5000
724,670,2024-09-20,아람,1,NNG,5000
725,890,2024-09-20,캔디,2,NNG,5000
726,548,2024-09-21,빙수,1,NNG,5000
727,730,2024-09-21,올리브,1,NNG,5000
728,798,2024-09-21,젤리,1,NNG,5000
729,1011,2024-09-21,푸딩,1,NNG,5000
730,25,2024-09-22,동결건조,2,NNG,9999
731,348,2024-09-22,돼지,1,NNG,5000
732,558,2024-09-22,사비,1,NNG,5000
733,798,2024-09-22,젤리,1,NNG,5000
734,890,2024-09-22,캔디,1,NNG,5000
735,56,2024-09-23,망고,1,NNG,9999
736,798,2024-09-23,젤리,1,NNG,5000
737,874,2024-09-23,치킨,2,NNG,5000
738,38,2024-09-24,레시피,1,NNG,9999
739,46,2024-09-24,마시멜로,1,NNG,9999
740,61,2024-09-24,먹방,1,NNG,9999
741,99,2024-09-24,성심당,2,NNG,9999
742,233,2024-09-24,고기,1,NNG,5000
743,348,2024-09-24,돼지,1,NNG,5000
744,25,2024-09-25,동결건조,1,NNG,9999
745,38,2024-09-25,레시피,1,NNG,9999
746,46,2024-09-25,마시멜로,1,NNG,9999
747,76,2024-09-25,버터쿠키,1,NNG,9999
748,77,2024-09-25,베스킨라빈스,1,NNG,9999
749,61,2024-09-26,먹방,1,NNG,9999
750,219,2024-09-26,감초,1,NNG,5000
751,249,2024-09-26,과일,1,NNG,5000
752,46,2024-09-27,마시멜로,5,NNG,9999
753,68,2024-09-27,민트초코,1,NNG,9999
754,360,2024-09-27,디저트,1,NNG,5000
755,366,2024-09-27,떡볶이,1,NNG,5000
756,628,2024-09-27,스크림,1,NNG,5000
757,135,2024-09-28,요리,2,NNG,9999
758,207,2024-09-28,간식,1,NNG,5000
759,273,2024-09-28,김치,1,NNG,5000
760,798,2024-09-28,젤리,1,NNG,5000
761,46,2024-09-29,마시멜로,3,NNG,9999
762,104,2024-09-29,소금빵,1,NNG,9999
763,434,2024-09-29,매실,1,NNG,5000
764,584,2024-09-29,샤베트,1,NNG,5000
765,794,2024-09-29,제품,1,NNG,5000
766,798,2024-09-29,젤리,2,NNG,5000
767,53,2024-09-30,막걸리,1,NNG,9999
768,256,2024-09-30,구미첼,1,NNG,5000
769,389,2024-09-30,람보,1,NNG,5000
770,743,2024-09-30,우럭,1,NNG,5000
771,25,2024-10-01,동결건조,3,NNG,9999
772,148,2024-10-01,초콜릿,1,NNG,9999
773,449,2024-10-01,명랑,1,NNG,5000
774,798,2024-10-01,젤리,2,NNG,5000
775,30,2024-10-02,딸기,1,NNG,9999
776,61,2024-10-02,먹방,1,NNG,9999
777,135,2024-10-02,요리,1,NNG,9999
778,207,2024-10-02,간식,1,NNG,5000
779,798,2024-10-02,젤리,1,NNG,5000
780,61,2024-10-03,먹방,2,NNG,9999
781,99,2024-10-03,성심당,1,NNG,9999
782,136,2024-10-03,요아정,2,NNG,9999
783,207,2024-10-03,간식,2,NNG,5000
784,762,2024-10-03,음식,1,NNG,5000
785,25,2024-10-04,동결건조,1,NNG,9999
786,38,2024-10-04,레시피,1,NNG,9999
787,135,2024-10-04,요리,4,NNG,9999
788,798,2024-10-04,젤리,1,NNG,5000
789,897,2024-10-04,케익,2,NNG,5000
790,26,2024-10-05,두바이초콜릿,1,NNG,9999
791,135,2024-10-05,요리,1,NNG,9999
792,148,2024-10-05,초콜릿,1,NNG,9999
793,863,2024-10-05,초콜렛,1,NNG,5000
794,38,2024-10-06,레시피,1,NNG,9999
795,61,2024-10-06,먹방,1,NNG,9999
796,135,2024-10-06,요리,2,NNG,9999
797,207,2024-10-06,간식,1,NNG,5000
798,360,2024-10-06,디저트,1,NNG,5000
799,135,2024-10-07,요리,1,NNG,9999
800,189,2024-10-07,하겐다즈,1,NNG,9999
801,562,2024-10-07,사탕,1,NNG,5000
802,609,2024-10-07,수제딕만스,1,NNG,5000
803,798,2024-10-07,젤리,1,NNG,5000
804,61,2024-10-08,먹방,1,NNG,9999
805,284,2024-10-08,꽈리,1,NNG,5000
806,61,2024-10-09,먹방,2,NNG,9999
807,207,2024-10-09,간식,1,NNG,5000
808,255,2024-10-09,구매,1,NNG,5000
809,642,2024-10-09,슬러시,1,NNG,5000
810,798,2024-10-09,젤리,1,NNG,5000
811,895,2024-10-09,케이,2,NNG,5000
812,112,2024-10-10,순대,1,NNG,9999
813,170,2024-10-10,킨조젤리,2,NNG,9999
814,207,2024-10-10,간식,1,NNG,5000
815,30,2024-10-11,딸기,1,NNG,9999
816,148,2024-10-11,초콜릿,1,NNG,9999
817,175,2024-10-11,탕후루,2,NNG,9999
818,207,2024-10-11,간식,2,NNG,5000
819,376,2024-10-11,라바,1,NNG,5000
820,46,2024-10-12,마시멜로,2,NNG,9999
821,234,2024-10-12,고등어,1,NNG,5000
822,25,2024-10-13,동결건조,2,NNG,9999
823,61,2024-10-13,먹방,1,NNG,9999
824,798,2024-10-13,젤리,1,NNG,5000
825,115,2024-10-14,스시,2,NNG,9999
826,135,2024-10-14,요리,2,NNG,9999
827,249,2024-10-14,과일,1,NNG,5000
828,890,2024-10-14,캔디,1,NNG,5000
829,978,2024-10-14,파이,1,NNG,5000
830,61,2024-10-15,먹방,2,NNG,9999
831,95,2024-10-15,샤인머스캣,1,NNG,9999
832,206,2024-10-15,가지,2,NNG,5000
833,45,2024-10-16,마라탕,1,NNG,9999
834,99,2024-10-16,성심당,2,NNG,9999
835,148,2024-10-16,초콜릿,1,NNG,9999
836,562,2024-10-16,사탕,1,NNG,5000
837,46,2024-10-17,마시멜로,1,NNG,9999
838,54,2024-10-17,말차,2,NNG,9999
839,61,2024-10-17,먹방,1,NNG,9999
840,249,2024-10-17,과일,1,NNG,5000
841,45,2024-10-18,마라탕,1,NNG,9999
842,151,2024-10-18,츄러스,1,NNG,9999
843,506,2024-10-18,버거,1,NNG,5000
844,762,2024-10-18,음식,1,NNG,5000
845,890,2024-10-18,캔디,1,NNG,5000
846,61,2024-10-19,먹방,1,NNG,9999
847,83,2024-10-19,불닭,1,NNG,9999
848,151,2024-10-19,츄러스,1,NNG,9999
849,229,2024-10-19,계란,1,NNG,5000
850,609,2024-10-19,수제딕만스,1,NNG,5000
851,874,2024-10-19,치킨,1,NNG,5000
852,977,2024-10-19,파스타,1,NNG,5000
853,1011,2024-10-19,푸딩,1,NNG,5000
854,15,2024-10-20,달고나,1,NNG,9999
855,61,2024-10-20,먹방,2,NNG,9999
856,374,2024-10-20,라면,1,NNG,5000
857,673,2024-10-20,아메모나카,1,NNG,5000
858,798,2024-10-20,젤리,1,NNG,5000
859,876,2024-10-20,치토스,1,NNG,5000
860,15,2024-10-21,달고나,2,NNG,9999
861,89,2024-10-21,뻥튀기,1,NNG,9999
862,90,2024-10-21,사과,1,NNG,9999
863,95,2024-10-21,샤인머스캣,1,NNG,9999
864,61,2024-10-22,먹방,2,NNG,9999
865,64,2024-10-22,메로나,1,NNG,9999
866,206,2024-10-22,가지,1,NNG,5000
867,453,2024-10-22,모찌,1,NNG,5000
868,798,2024-10-22,젤리,1,NNG,5000
869,998,2024-10-22,편의점,1,NNG,5000
870,112,2024-10-23,순대,1,NNG,9999
871,231,2024-10-23,고간,1,NNG,5000
872,388,2024-10-23,라핑탕,1,NNG,5000
873,890,2024-10-23,캔디,4,NNG,5000
874,38,2024-10-24,레시피,1,NNG,9999
875,49,2024-10-24,마카롱,1,NNG,9999
876,261,2024-10-24,국물,1,NNG,5000
877,263,2024-10-24,국수,1,NNG,5000
878,710,2024-10-24,연어,1,NNG,5000
879,895,2024-10-24,케이,1,NNG,5000
880,61,2024-10-25,먹방,1,NNG,9999
881,148,2024-10-25,초콜릿,1,NNG,9999
882,207,2024-10-25,간식,1,NNG,5000
883,268,2024-10-25,급식,1,NNG,5000
884,375,2024-10-25,라미,1,NNG,5000
885,628,2024-10-25,스크림,2,NNG,5000
886,863,2024-10-25,초콜렛,1,NNG,5000
887,895,2024-10-25,케이,1,NNG,5000
888,414,2024-10-26,마쉬멜로우,1,NNG,5000
889,819,2024-10-26,쫀득,1,NNG,5000
890,890,2024-10-26,캔디,2,NNG,5000
891,61,2024-10-27,먹방,1,NNG,9999
892,144,2024-10-27,쫀득쿠키,1,NNG,9999
893,219,2024-10-27,감초,2,NNG,5000
894,360,2024-10-27,디저트,1,NNG,5000
895,366,2024-10-27,떡볶이,1,NNG,5000
896,597,2024-10-27,소스,1,NNG,5000
897,26,2024-10-28,두바이초콜릿,2,NNG,9999
898,798,2024-10-28,젤리,1,NNG,5000
899,61,2024-10-29,먹방,2,NNG,9999
900,190,2024-10-29,하리보,6,NNG,9999
901,628,2024-10-29,스크림,2,NNG,5000
902,845,2024-10-29,초코,1,NNG,5000
903,890,2024-10-29,캔디,1,NNG,5000
904,61,2024-10-30,먹방,3,NNG,9999
905,135,2024-10-30,요리,1,NNG,9999
906,229,2024-10-30,계란,1,NNG,5000
907,360,2024-10-30,디저트,1,NNG,5000
908,375,2024-10-30,라미,1,NNG,5000
909,630,2024-10-30,스테이,1,NNG,5000
910,61,2024-10-31,먹방,2,NNG,9999
911,163,2024-10-31,쿠키,1,NNG,9999
912,190,2024-10-31,하리보,1,NNG,9999
913,762,2024-10-31,음식,1,NNG,5000
914,1004,2024-10-31,포카,1,NNG,5000
915,75,2024-11-01,버블티,2,NNG,9999
916,125,2024-11-01,어묵,1,NNG,9999
917,144,2024-11-01,쫀득쿠키,1,NNG,9999
918,190,2024-11-01,하리보,1,NNG,9999
919,207,2024-11-01,간식,1,NNG,5000
920,798,2024-11-01,젤리,1,NNG,5000
921,61,2024-11-02,먹방,3,NNG,9999
922,190,2024-11-02,하리보,1,NNG,9999
923,207,2024-11-02,간식,1,NNG,5000
924,677,2024-11-02,아이스,1,NNG,5000
925,61,2024-11-03,먹방,1,NNG,9999
926,190,2024-11-03,하리보,2,NNG,9999
927,207,2024-11-03,간식,1,NNG,5000
928,496,2024-11-03,배라,1,NNG,5000
929,798,2024-11-03,젤리,2,NNG,5000
930,61,2024-11-04,먹방,1,NNG,9999
931,163,2024-11-04,쿠키,1,NNG,9999
932,467,2024-11-04,미식,1,NNG,5000
933,828,2024-11-04,찐빵,2,NNG,5000
934,870,2024-11-04,치즈,2,NNG,5000
935,25,2024-11-05,동결건조,1,NNG,9999
936,61,2024-11-05,먹방,2,NNG,9999
937,225,2024-11-05,게장,2,NNG,5000
938,651,2024-11-05,식감,1,NNG,5000
939,837,2024-11-05,찹쌀,1,NNG,5000
940,923,2024-11-05,크로,1,NNG,5000
941,46,2024-11-06,마시멜로,1,NNG,9999
942,47,2024-11-06,마오쥔젤,2,NNG,9999
943,61,2024-11-06,먹방,3,NNG,9999
944,148,2024-11-06,초콜릿,1,NNG,9999
945,190,2024-11-06,하리보,1,NNG,9999
946,148,2024-11-07,초콜릿,1,NNG,9999
947,172,2024-11-07,타코야끼,2,NNG,9999
948,207,2024-11-07,간식,1,NNG,5000
949,245,2024-11-07,곱도리탕,1,NNG,5000
950,863,2024-11-07,초콜렛,1,NNG,5000
951,46,2024-11-08,마시멜로,1,NNG,9999
952,55,2024-11-08,맘스터치,1,NNG,9999
953,144,2024-11-08,쫀득쿠키,2,NNG,9999
954,531,2024-11-08,분식,1,NNG,5000
955,837,2024-11-08,찹쌀,2,NNG,5000
956,1034,2024-11-08,핑구,1,NNG,5000
957,61,2024-11-09,먹방,3,NNG,9999
958,144,2024-11-09,쫀득쿠키,2,NNG,9999
959,254,2024-11-09,구르망,1,NNG,5000
960,509,2024-11-09,버터,1,NNG,5000
961,798,2024-11-09,젤리,1,NNG,5000
962,38,2024-11-10,레시피,1,NNG,9999
963,61,2024-11-10,먹방,2,NNG,9999
964,144,2024-11-10,쫀득쿠키,1,NNG,9999
965,175,2024-11-10,탕후루,1,NNG,9999
966,539,2024-11-10,블린더,2,NNG,5000
967,668,2024-11-10,씨리얼,2,NNG,5000
968,786,2024-11-10,정식,1,NNG,5000
969,46,2024-11-11,마시멜로,2,NNG,9999
970,61,2024-11-11,먹방,1,NNG,9999
971,155,2024-11-11,카다이프,1,NNG,9999
972,187,2024-11-11,피스타치오,1,NNG,9999
973,587,2024-11-11,석류,2,NNG,5000
974,722,2024-11-11,오븐,1,NNG,5000
975,895,2024-11-11,케이,1,NNG,5000
976,95,2024-11-12,샤인머스캣,2,NNG,9999
977,207,2024-11-12,간식,1,NNG,5000
978,249,2024-11-12,과일,1,NNG,5000
979,360,2024-11-12,디저트,1,NNG,5000
980,570,2024-11-12,삼부,1,NNG,5000
981,61,2024-11-13,먹방,2,NNG,9999
982,83,2024-11-13,불닭,2,NNG,9999
983,272,2024-11-13,김장,2,NNG,5000
984,651,2024-11-13,식감,1,NNG,5000
985,26,2024-11-14,두바이초콜릿,1,NNG,9999
986,36,2024-11-14,라멘,2,NNG,9999
987,61,2024-11-14,먹방,1,NNG,9999
988,234,2024-11-14,고등어,2,NNG,5000
989,374,2024-11-14,라면,1,NNG,5000
990,38,2024-11-15,레시피,1,NNG,9999
991,55,2024-11-15,맘스터치,1,NNG,9999
992,163,2024-11-15,쿠키,1,NNG,9999
993,175,2024-11-15,탕후루,1,NNG,9999
994,229,2024-11-15,계란,1,NNG,5000
995,890,2024-11-15,캔디,1,NNG,5000
996,923,2024-11-15,크로,1,NNG,5000
997,26,2024-11-16,두바이초콜릿,1,NNG,9999
998,46,2024-11-16,마시멜로,1,NNG,9999
999,70,2024-11-16,바나나,1,NNG,9999
1000,83,2024-11-16,불닭,2,NNG,9999
1001,35,2024-11-17,라라스윗,2,NNG,9999
1002,61,2024-11-17,먹방,2,NNG,9999
1003,798,2024-11-17,젤리,1,NNG,5000
1004,61,2024-11-18,먹방,1,NNG,9999
1005,152,2024-11-18,치즈버거,1,NNG,9999
1006,405,2024-11-18,리스,1,NNG,5000
1007,696,2024-11-18,양파,2,NNG,5000
1008,780,2024-11-18,저녁,1,NNG,5000
1009,38,2024-11-19,레시피,1,NNG,9999
1010,48,2024-11-19,마오진젤,1,NNG,9999
1011,61,2024-11-19,먹방,1,NNG,9999
1012,83,2024-11-19,불닭,1,NNG,9999
1013,135,2024-11-19,요리,1,NNG,9999
1014,259,2024-11-19,구이,1,NNG,5000
1015,798,2024-11-19,젤리,2,NNG,5000
1016,74,2024-11-20,버거킹,1,NNG,9999
1017,119,2024-11-20,아메리카노,1,NNG,9999
1018,255,2024-11-20,구매,2,NNG,5000
1019,573,2024-11-20,상추,1,NNG,5000
1020,622,2024-11-20,스니커즈,2,NNG,5000
1021,1011,2024-11-20,푸딩,1,NNG,5000
1022,56,2024-11-21,망고,1,NNG,9999
1023,61,2024-11-21,먹방,3,NNG,9999
1024,85,2024-11-21,붕어빵,2,NNG,9999
1025,552,2024-11-21,빼빼로,1,NNG,5000
1026,692,2024-11-21,양념,1,NNG,5000
1027,745,2024-11-21,우유,1,NNG,5000
1028,798,2024-11-21,젤리,1,NNG,5000
1029,977,2024-11-21,파스타,1,NNG,5000
1030,61,2024-11-22,먹방,1,NNG,9999
1031,107,2024-11-22,수건케이크,2,NNG,9999
1032,249,2024-11-22,과일,1,NNG,5000
1033,366,2024-11-22,떡볶이,1,NNG,5000
1034,30,2024-11-23,딸기,1,NNG,9999
1035,61,2024-11-23,먹방,2,NNG,9999
1036,209,2024-11-23,갈비,1,NNG,5000
1037,250,2024-11-23,과자,1,NNG,5000
1038,315,2024-11-23,다크초코맛,1,NNG,5000
1039,384,2024-11-23,라이,1,NNG,5000
1040,396,2024-11-23,로스,1,NNG,5000
1041,552,2024-11-23,빼빼로,1,NNG,5000
1042,61,2024-11-24,먹방,1,NNG,9999
1043,144,2024-11-24,쫀득쿠키,1,NNG,9999
1044,255,2024-11-24,구매,1,NNG,5000
1045,346,2024-11-24,돈키호테,1,NNG,5000
1046,728,2024-11-24,옥수수,1,NNG,5000
1047,55,2024-11-25,맘스터치,2,NNG,9999
1048,61,2024-11-25,먹방,1,NNG,9999
1049,83,2024-11-25,불닭,1,NNG,9999
1050,90,2024-11-25,사과,2,NNG,9999
1051,259,2024-11-25,구이,1,NNG,5000
1052,597,2024-11-25,소스,1,NNG,5000
1053,35,2024-11-26,라라스윗,1,NNG,9999
1054,46,2024-11-26,마시멜로,2,NNG,9999
1055,107,2024-11-26,수건케이크,1,NNG,9999
1056,250,2024-11-26,과자,2,NNG,5000
1057,726,2024-11-26,오징어,1,NNG,5000
1058,798,2024-11-26,젤리,1,NNG,5000
1059,874,2024-11-26,치킨,1,NNG,5000
1060,10,2024-11-27,까르보불닭,1,NNG,9999
1061,35,2024-11-27,라라스윗,1,NNG,9999
1062,61,2024-11-27,먹방,1,NNG,9999
1063,104,2024-11-27,소금빵,1,NNG,9999
1064,194,2024-11-27,핫치즈빅싸이,1,NNG,9999
1065,240,2024-11-27,고추,1,NNG,5000
1066,250,2024-11-27,과자,2,NNG,5000
1067,269,2024-11-27,기름,1,NNG,5000
1068,286,2024-11-27,꾸덕,1,NNG,5000
1069,366,2024-11-27,떡볶이,1,NNG,5000
1070,688,2024-11-27,야자수,1,NNG,5000
1071,819,2024-11-27,쫀득,1,NNG,5000
1072,26,2024-11-28,두바이초콜릿,1,NNG,9999
1073,35,2024-11-28,라라스윗,1,NNG,9999
1074,83,2024-11-28,불닭,2,NNG,9999
1075,130,2024-11-28,엽기떡볶이,1,NNG,9999
1076,194,2024-11-28,핫치즈빅싸이,1,NNG,9999
1077,214,2024-11-28,감자,1,NNG,5000
1078,845,2024-11-28,초코,1,NNG,5000
1079,30,2024-11-29,딸기,2,NNG,9999
1080,38,2024-11-29,레시피,2,NNG,9999
1081,123,2024-11-29,약과,2,NNG,9999
1082,148,2024-11-29,초콜릿,1,NNG,9999
1083,194,2024-11-29,핫치즈빅싸이,1,NNG,9999
1084,207,2024-11-29,간식,1,NNG,5000
1085,798,2024-11-29,젤리,1,NNG,5000
1086,26,2024-11-30,두바이초콜릿,2,NNG,9999
1087,61,2024-11-30,먹방,1,NNG,9999
1088,482,2024-11-30,바오밥,1,NNG,5000
1089,511,2024-11-30,베리,2,NNG,5000
1090,716,2024-11-30,오리,2,NNG,5000
1091,38,2024-12-01,레시피,1,NNG,9999
1092,54,2024-12-01,말차,1,NNG,9999
1093,61,2024-12-01,먹방,2,NNG,9999
1094,83,2024-12-01,불닭,1,NNG,9999
1095,628,2024-12-01,스크림,1,NNG,5000
1096,725,2024-12-01,오일,1,NNG,5000
1097,38,2024-12-02,레시피,1,NNG,9999
1098,61,2024-12-02,먹방,1,NNG,9999
1099,83,2024-12-02,불닭,2,NNG,9999
1100,148,2024-12-02,초콜릿,2,NNG,9999
1101,692,2024-12-02,양념,2,NNG,5000
1102,798,2024-12-02,젤리,2,NNG,5000
1103,26,2024-12-03,두바이초콜릿,1,NNG,9999
1104,30,2024-12-03,딸기,1,NNG,9999
1105,38,2024-12-03,레시피,1,NNG,9999
1106,207,2024-12-03,간식,1,NNG,5000
1107,255,2024-12-03,구매,1,NNG,5000
1108,360,2024-12-03,디저트,1,NNG,5000
1109,511,2024-12-03,베리,1,NNG,5000
1110,779,2024-12-03,재료,1,NNG,5000
1111,12,2024-12-04,꼬치,2,NNG,9999
1112,61,2024-12-04,먹방,1,NNG,9999
1113,135,2024-12-04,요리,2,NNG,9999
1114,148,2024-12-04,초콜릿,1,NNG,9999
1115,255,2024-12-04,구매,1,NNG,5000
1116,513,2024-12-04,베이,1,NNG,5000
1117,716,2024-12-04,오리,1,NNG,5000
1118,897,2024-12-04,케익,2,NNG,5000
1119,998,2024-12-04,편의점,1,NNG,5000
1120,61,2024-12-05,먹방,2,NNG,9999
1121,360,2024-12-05,디저트,1,NNG,5000
1122,597,2024-12-05,소스,1,NNG,5000
1123,964,2024-12-05,트루프루,1,NNG,5000
1124,1030,2024-12-05,피자,1,NNG,5000
1125,27,2024-12-06,두찜,2,NNG,9999
1126,38,2024-12-06,레시피,1,NNG,9999
1127,61,2024-12-06,먹방,2,NNG,9999
1128,83,2024-12-06,불닭,2,NNG,9999
1129,159,2024-12-06,칼디,2,NNG,9999
1130,870,2024-12-06,치즈,1,NNG,5000
1131,25,2024-12-07,동결건조,1,NNG,9999
