POST_ID,KEYWORD_ID,POST_TEXT,HASHTAGS,AUTHOR_ID,POST_DATE,LIKE_COUNT,PLATFORM
anunu.kr_2025-01-06,180,한국 엄마가 오코노미야끼 만들면 발생하는 상황 29주,,anunu.kr_2025-01-06,2025-01-06,347,instagram
anunu.kr_2024-12-04,103,트와이스랑 케익 만들기 하고 옴 @meta @instagram @twicetagram 33주,,anunu.kr_2024-12-04,2024-12-04,1.2만,instagram
anunu.kr_2024-11-13,181,jeon_unni_ 드디어 2024 틱톡어워즈 이틀앞으로 다가왔네효!! 젼언니 올해의 크리에이터 후보도 있지만 젼누누 조합 😍올해의 베스트케미상도 많이 응원해주세효 ㅋ 저희는 내년에도 쭉 좋은 우정을 이어나갈게요. 어워즈 신청하서서 당첨되신 젼둥이들 그날 우리 만나믄 꼭 아는체 해주기!!! 36주,"#젼언니, #아누누",anunu.kr_2024-11-13,2024-11-13,2104,instagram
anunu.kr_2024-10-19,215,히말라야 소금불판에 게란 구우면 푸딩됨 40주,#광고,anunu.kr_2024-10-19,2024-10-19,796,instagram
anunu.kr_2024-08-07,67,음료 비치백 🏖️ 50주,,anunu.kr_2024-08-07,2024-08-07,978,instagram
anunu.kr_2024-07-16,18,피자탕후루? 사탕 코팅 피자 🍕🍕 53주,,anunu.kr_2024-07-16,2024-07-16,5715,instagram
anunu.kr_2024-06-28,535,구미첼 제발 먹어보세요 56주,"#구미첼, #グミチェル, #gummytzel, #asmr",anunu.kr_2024-06-28,2024-06-28,1057,instagram
anunu.kr_2024-05-07,1,얼린 킨조젤리 먹방 asmr 63주,,anunu.kr_2024-05-07,2024-05-07,1049,instagram
anunu.kr_2024-04-08,18,탕후루 동결건조 asmr 68주,,anunu.kr_2024-04-08,2024-04-08,1457,instagram
anunu.kr_2024-03-24,18,딸기 탕후루 in car 70주,,anunu.kr_2024-03-24,2024-03-24,2346,instagram
anunu.kr_2024-03-22,40,한장씩 뜯어먹는 무지개떡 @sweet_yup_sweet 70주,,anunu.kr_2024-03-22,2024-03-22,1614,instagram
anunu.kr_2024-03-17,439,차에서 슈니발렌 71주,,anunu.kr_2024-03-17,2024-03-17,1142,instagram
anunu.kr_2024-03-16,78,커피 분수 ⛲️ 71주,,anunu.kr_2024-03-16,2024-03-16,1.6만,instagram
anunu.kr_2024-03-15,65,쿠키 크로와상 만들어 먹기 🍪🥐 71주,,anunu.kr_2024-03-15,2024-03-15,731,instagram
anunu.kr_2024-03-12,71,풋롱쿠키 만들어서 먹어보기 🍪 71주,,anunu.kr_2024-03-12,2024-03-12,882,instagram
anunu.kr_2024-03-10,14,버터국수 커피 ☕️ 72주,,anunu.kr_2024-03-10,2024-03-10,1630,instagram
anunu.kr_2024-03-07,31,튀기면 꽃되는 과자 72주,,anunu.kr_2024-03-07,2024-03-07,2213,instagram
anunu.kr_2024-03-04,727,카스테라 동결건조 asmr 73주,,anunu.kr_2024-03-04,2024-03-04,950,instagram
anunu.kr_2024-03-01,78,딕만스 커피컵 73주,,anunu.kr_2024-03-01,2024-03-01,1974,instagram
anunu.kr_2024-02-27,70,만두 기계 대참사 73주,,anunu.kr_2024-02-27,2024-02-27,7500,instagram
anunu.kr_2024-02-24,248,자다보면 완성되는 크레페 74주,,anunu.kr_2024-02-24,2024-02-24,1895,instagram
anunu.kr_2024-02-21,19,동결건조 아이스크림 asmr 74주,,anunu.kr_2024-02-21,2024-02-21,1013,instagram
anunu.kr_2024-02-20,18,이번엔 무지개 실탕후루 🌈 74주,,anunu.kr_2024-02-20,2024-02-20,13.3만,instagram
anunu.kr_2024-02-15,218,흘린 케찹 깔끔하게 줍는법 75주,,anunu.kr_2024-02-15,2024-02-15,1177,instagram
anunu.kr_2024-02-14,89,천겹토스트 더 바삭하게 먹는법 75주,,anunu.kr_2024-02-14,2024-02-14,2128,instagram
anunu.kr_2024-02-13,98,아 또 먹고싶네 75주,,anunu.kr_2024-02-13,2024-02-13,679,instagram
anunu.kr_2024-02-13,34,한겨울의 수박젤리 2 75주,,anunu.kr_2024-02-13,2024-02-13,990,instagram
anunu.kr_2024-02-12,34,한겨울에 수박젤리 1편 76주,,anunu.kr_2024-02-12,2024-02-12,903,instagram
anunu.kr_2024-02-10,2,설날 간식 동결건조 ASMR 76주,,anunu.kr_2024-02-10,2024-02-10,8428,instagram
anunu.kr_2024-02-08,309,날랑날랑 토기 푸딩 만들기 76주,,anunu.kr_2024-02-08,2024-02-08,1163,instagram
anunu.kr_2024-02-05,18,실타래 탕후루 만들기 가능? 77주,,anunu.kr_2024-02-05,2024-02-05,51.1만,instagram
anunu.kr_2024-02-04,81,라임 이거 맛있다고..? 77주,,anunu.kr_2024-02-04,2024-02-04,5425,instagram
anunu.kr_2024-02-01,727,대왕 동결건조 마시멜로우 asmr 77주,,anunu.kr_2024-02-01,2024-02-01,4480,instagram
anunu.kr_2024-01-31,476,목도리 바라클라바 만드는 법 77주,,anunu.kr_2024-01-31,2024-01-31,1372,instagram
anunu.kr_2024-01-27,413,하이디라오 매추리알 당구 🎱 78주,,anunu.kr_2024-01-27,2024-01-27,3.7만,instagram
anunu.kr_2024-01-23,727,대왕 마시멜로 동결건조해서 줬더니ㅋㅋㅋ 78주,,anunu.kr_2024-01-23,2024-01-23,590,instagram
anunu.kr_2024-01-20,16,홍철없는 홍철팀 메론빵 79주,,anunu.kr_2024-01-20,2024-01-20,548,instagram
anunu.kr_2024-01-17,34,일본 수제 젤리는 맛있을까? 79주,,anunu.kr_2024-01-17,2024-01-17,606,instagram
anunu.kr_2024-01-16,727,옥춘뻥 동결건조 79주,,anunu.kr_2024-01-16,2024-01-16,328,instagram
anunu.kr_2024-01-15,91,당고 오반쮸로 변신시키기 80주,,anunu.kr_2024-01-15,2024-01-15,914,instagram
anunu.kr_2024-01-13,540,물가 무시해버린 일본 다이소 2탄 80주,,anunu.kr_2024-01-13,2024-01-13,396,instagram
anunu.kr_2024-01-11,97,팝콘 마시멜로 진짜 팝콘으로 변신시키기 80주,,anunu.kr_2024-01-11,2024-01-11,681,instagram
anunu.kr_2024-01-10,15,최초의 과일 모찌집 80주,,anunu.kr_2024-01-10,2024-01-10,539,instagram
anunu.kr_2024-01-09,66,일본 시골 의문의 딸기 자판기 80주,,anunu.kr_2024-01-09,2024-01-09,459,instagram
anunu.kr_2024-01-08,19,초코맛도 나와버린 부셔먹는 아이스크림 81주,,anunu.kr_2024-01-08,2024-01-08,523,instagram
anunu.kr_2024-01-05,16,빵빵이의 솜~~사~~탕~~~~~~~~~ 81주,,anunu.kr_2024-01-05,2024-01-05,423,instagram
anunu.kr_2023-12-31,98,2023년 아누누머먹었누 82주,,anunu.kr_2023-12-31,2023-12-31,381,instagram
anunu.kr_2023-12-29,20,딸기 브륄레 치즈 쌈싸먹기 82주,,anunu.kr_2023-12-29,2023-12-29,1442,instagram
anunu.kr_2023-12-21,46,뚝배기 커피머신 계란찜 83주,,anunu.kr_2023-12-21,2023-12-21,717,instagram
anunu.kr_2023-12-19,16,뭐가 계란빵이게? 83주,,anunu.kr_2023-12-19,2023-12-19,311,instagram
anunu.kr_2023-12-19,309,6달 ‘숙성’ 푸딩?! 83주,,anunu.kr_2023-12-19,2023-12-19,444,instagram
anunu.kr_2023-12-19,34,너무 귀여운 젤리 초콜렛의 반전 83주,,anunu.kr_2023-12-19,2023-12-19,506,instagram
anunu.kr_2023-12-17,81,매운맛 추가된 좀비사워캔디ㅋㅋㅋ @jeon_unni 84주,,anunu.kr_2023-12-17,2023-12-17,232,instagram
anunu.kr_2023-12-17,15,틱톡에서 핫했던 개구리알 과일 84주,,anunu.kr_2023-12-17,2023-12-17,726,instagram
anunu.kr_2023-12-16,293,블랙 데스캔디 직접 사러가봄ㅋㅋㅋ 84주,,anunu.kr_2023-12-16,2023-12-16,277,instagram
anunu.kr_2023-12-16,46,커피머신 스팀기로 계란찜 만들기?ㅋㅋ 84주,,anunu.kr_2023-12-16,2023-12-16,709,instagram
anunu.kr_2023-12-16,733,현지 망고 사고는 숙성이… 84주,,anunu.kr_2023-12-16,2023-12-16,330,instagram
anunu.kr_2023-12-16,210,이게 몰까 홍콩 쫀드기? 84주,,anunu.kr_2023-12-16,2023-12-16,228,instagram
anunu.kr_2023-12-15,40,홍콩 찹쌀떡 샀더니 딸기케익을 주네?? 84주,,anunu.kr_2023-12-15,2023-12-15,317,instagram
anunu.kr_2023-12-15,34,얼음 같지만 사탕이고 젤리입니다만 84주,,anunu.kr_2023-12-15,2023-12-15,471,instagram
anunu.kr_2023-12-15,72,세상에서 제일 신맛 사탕 84주,,anunu.kr_2023-12-15,2023-12-15,996,instagram
anunu.kr_2023-12-15,52,갈기만 하면 땅콩버터되는 기계? 84주,,anunu.kr_2023-12-15,2023-12-15,411,instagram
anunu.kr_2023-12-14,16,동결건조 빵 과자 맞추기 챌린지 @jeon_unni_ 수정됨 · 84주,,anunu.kr_2023-12-14,2023-12-14,259,instagram
anunu.kr_2023-12-14,181,미라클 베리 vs 블랙데스캔디 84주,,anunu.kr_2023-12-14,2023-12-14,192,instagram
anunu.kr_2023-12-14,34,젤리 늘리기 대결 @sn_muk 수정됨 · 84주,,anunu.kr_2023-12-14,2023-12-14,375,instagram
anunu.kr_2023-12-13,34,탱탱한 진짜같은 토마토 젤리 84주,,anunu.kr_2023-12-13,2023-12-13,484,instagram
anunu.kr_2023-12-12,16,붕어빵인데 소금빵이에요 84주,,anunu.kr_2023-12-12,2023-12-12,266,instagram
anunu.kr_2023-12-12,16,이게 사과야 빵이야? 84주,,anunu.kr_2023-12-12,2023-12-12,330,instagram
anunu.kr_2023-12-12,34,한국에 없는(?) 한국젤리 84주,,anunu.kr_2023-12-12,2023-12-12,246,instagram
anunu.kr_2023-12-11,21,밥슨님에게 블랙데스캔디 줬더니ㅋㅋ @qlqlalal0098 수정됨 · 85주,,anunu.kr_2023-12-11,2023-12-11,355,instagram
anunu.kr_2023-12-11,40,딸기떡꼬치 85주,,anunu.kr_2023-12-11,2023-12-11,562,instagram
anunu.kr_2023-12-10,181,냉동 블루베리 농약 가득하다고요? 85주,,anunu.kr_2023-12-10,2023-12-10,251,instagram
anunu.kr_2023-12-10,148,한알 이만원짜리 포도 ㅎㄷㄷ 85주,,anunu.kr_2023-12-10,2023-12-10,376,instagram
anunu.kr_2023-12-10,293,부셔먹는 캔디 제일 안속에 있던것은... 85주,,anunu.kr_2023-12-10,2023-12-10,311,instagram
anunu.kr_2023-12-09,18,탕후루 귀신은 꼭 먹으세요 제발 85주,,anunu.kr_2023-12-09,2023-12-09,352,instagram
anunu.kr_2023-12-09,15,일본가면 꼭 부셔먹으세요 85주,,anunu.kr_2023-12-09,2023-12-09,359,instagram
