POST_ID,KEYWORD_ID,POST_TEXT,HASHTAGS,AUTHOR_ID,POST_DATE,LIKE_COUNT,COMMENTS,PLATFORM
anunu.kr.csv_2025-04-21,,금귤 통조림 4배 맛있게 먹는 방법,"#요거트, #그릭요거트, #yogurtboy, #fyp, #먹방, #asmr, #nightsnack, #야식",anunu.kr.csv,2025-04-21,2379,"jeon_unni_ | 2025-04-21 | 캬 이랄줄 알았다카니까네ㄱㅋㄱㄱ💕💕💕💕기가막히다😍😍😍😍
love_twojun | 2025-04-23 | 저과자이름이뭐죠😍
e0_.yk | 2025-04-22 | 안은우님 보면 다이어트 실패하게 되는 거 같아유...😢
dongyul_ee | 2025-04-21 | 넘 맛있게 드심😍😍😍",Instagram
anunu.kr.csv_2025-04-16,,일본 마트 빵 동결건조,"#요거트, #먹방, #asmr, #yogurtboy, #nightsnack, #야식, #フリーズドライ",anunu.kr.csv,2025-04-16,1289,"yunyun81422_tree | 2025-04-16 | 아누누이 드시면 전 너무 먹고싶어요 ㅋㅋ 혹시 한국에서도 팔까싶어 엄청 찾아본다는 ㅋㅋㅋ
ihittheroadrunningallthetime | 2025-04-16 | 아누누님 코딱지 동결건조해주세요",Instagram
anunu.kr.csv_2025-04-16,,진짜 딸기 그자체인 플라이밀 딸기 수정됨 ·,"#요거트, #먹방, #asmr, #yogurtboy, #nightsnack, #야식, #플라이밀, #플라이밀쉐이크, #플라이밀딸기, #광고",anunu.kr.csv,2025-04-16,2952,"breadhaircut_ | 2025-04-18 | 조오오오오오온나 맛있음 이거. 걍 딸기우유. 물 타 먹어도 존나 진함
ooyi._.01 | 2025-04-14 | 어디서 구매 가능 한가요?😘
sharonluv773 | 2025-04-14 | 내살앙 플라이밀 고구마 콘맛도 진짜 존맛탱인데 딸기맛😍🍓
jee._you | 2025-04-14 | 그렇군요
2jm__ye | 2025-04-17 | @zoanonline @minzzi.s 헐헐 딸기맛 나왔대!!!!ㅜ!!",Instagram
anunu.kr.csv_2025-04-13,,바삭 쿠키볼 상향버전 밀크 카스테라,"#요거트, #asmr, #먹방, #mukbangkorea, #yogurtboy, #nightsnack, #야식, #fyp",anunu.kr.csv,2025-04-13,1978,"greek_n_green | 2025-04-20 | 요거트 선물해드리고 싶네요😍
sung_eun_p | 2025-04-13 | 아니요거트왤케좋아해여ㅋㅋㅋㅋ 온통피드요거트ㅋㅋㅋㅋ
zi_an_8.16 | 2025-04-13 | 너무 맛있겠당😢
love_2_rym | 2025-04-13 | 동결건조 해서 요거트에 말먹해주세요♥
si.zx.05 | 2025-04-13 | 어디서 사용??
u_genieeeee | 2025-04-23 | @hye__je0ng 이거 너가 좋아하겧당",Instagram
anunu.kr.csv_2025-04-11,,Muk SNa 가 준 아이슬란드 마시멜로우,"#요거트, #asmr, #먹방, #mukbang, #yogurtboy, #nightsnack, #야식, #fyp",anunu.kr.csv,2025-04-11,2496,"sung_eun_p | 2025-04-12 | 와먹어보고싶네요
dubu_.bichon | 2025-04-12 | 프필이 왜 바꼈죠 ,,
yeong_e.ps | 2025-04-24 | 개구리 마시멜로 드실때 개구리 소리가 나는것같기도…😂😂
artist_sohee12 | 2025-04-17 | 궁금하다😢
gyul.__ | 2025-07-21 | 요거트볼 동결건조는 안나와여?
gks_tmf.dk_11 | 2025-06-09 | 동결건조를 또 동결건조햐주새요
gyeoseomos | 2025-04-12 | 동결건조...해야겠죠?",Instagram
anunu.kr.csv_2025-04-08,,한정판 미즈노이로 과연,"#요거트, #asmr, #먹방, #mukbang, #yogurtboy, #nightsnack, #야식, #fyp",anunu.kr.csv,2025-04-08,4372,"yeah_na15 | 2025-07-17 | 맛있지?
moon_ye.0106 | 2025-07-13 | 욜거트랑 머거죠
thed_reamer27 | 2025-04-16 | 이거 동결건조 해주세요ㅋㅋ
2ggani_ | 2025-04-08 | 1빠ㅏ
hx.min7_ | 2025-04-08 | 이번엔 요거트랑 안먹ㅇ요
___hye_2 | 2025-04-08 | 아니 선물 의미가 있는데 지금 그젤리를 보고 뭔 생각에 상상에 상상을 더한거야
yoona_alice | 2025-05-22 | 혹시
드셔보셨을수도 있는데..
편의점에서 파는 삽립호떡에
요거트찍어드시면 완전…❤️🔥
___hye_2 | 2025-04-08 | 👽뀱두근쬰하루 되세요",Instagram
anunu.kr.csv_2025-04-08,,금귤정과 말고 살살녹는 금귤 통조림,"#금귤, #요거트, #asmr, #먹방, #mukbang, #yogurtboy, #nightsnack, #야식, #fyp",anunu.kr.csv,2025-04-08,2119,"jeon_unni_ | 2025-04-08 | 딱딱한 빵에 발라무그쟈!!!!!
ddobok.store | 2025-04-23 | 요거트는 나무 스푼으로 먹는게 좋아요!!
예쁜 우드스푼 하나 보내드릴게욥! 주소좀 알려주세여😮
mayunji87 | 2025-04-08 | 와우 안 달아요?",Instagram
anunu.kr.csv_2025-04-06,,요거트가 추천하는 일본 요거트,"#동결건조, #mukbang, #요거트, #asmr, #먹방, #fyp, #야식, #nightsnack, #yogurtboy",anunu.kr.csv,2025-04-06,2052,"hyunny1030 | 2025-04-06 | 어디서 사셨는지도 알려주세요오 .. !! 😍❤️
seohyoweon303 | 2025-05-09 | 요거트 대마왕 ㅋㅋ
catcafe_mnmn | 2025-04-07 | 나머글것도 못사니께 파삭 그만머거여😂😂😂
rami__0216 | 2025-04-06 | 해외직구가 됐다면 왕창 쟁여 놓을텐데ㅜㅜ너무 맛있어보여요
blue___dew | 2025-04-06 | 요거트가 추천하는 요거트😂😂😂
_sharonpark_ | 2025-04-25 | 하.. 파삭 언제 성공하지..
gimbomin20 | 2025-04-17 | 요미남 요.거트에 미.친남.자",Instagram
anunu.kr.csv_2025-04-04,,동결건조 플레이트 요거트 말먹,"#요거트, #동결건조, #야식, #야식, #asmr, #mukbang, #yogurt, #yogurtboy",anunu.kr.csv,2025-04-04,1504,"rami__0216 | 2025-04-04 | 하...딸기 진짜 좋아하는데 동결건조 된것만 먹으면 유독 목이 간질간질해서 힘들더라구요ㅠㅠ 너무 아쉬운것...그치만 너무 먹고싶어요
one_door.0417 | 2025-06-08 | 아누누님 요거트 정보좀요ㅠ
eszum__ | 2025-04-05 | 동결건조 한걸 또 동결건조 하면 어케 됨?",Instagram
anunu.kr.csv_2025-04-02,,프랑스 정과 콩피 동결건조 요거트,"#요거트, #동결건조, #nightsnack, #야식, #mukbang, #yogurt, #asmr, #freezedried",anunu.kr.csv,2025-04-02,6925,"jeon_unni_ | 2025-04-03 | 나도 동결건조해달라고 할랬지만 그냥 이걸로 만족할게요ㄱㅋㄱㄱㄱㅋ😂😂😂
jeon_unni_ | 2025-04-03 | ㅋㅋㅋㅋㅋㅋㄱㅋㅋ 기둘💗💗💗
jeongjein33 | 2025-04-03 | 아누누님 요거트 어디께에용? 넘 먹고 싶어요😍
moving_start | 2025-07-29 | 달달하니 맛있어 보이네유!
sujinmi54 | 2025-04-02 | 콩피랑 요거트로 요거트바를 만들면 약간 쫀득쿠키 느낌 나려나여?😍
happy_suk_1 | 2025-04-03 | 동결건조하면 더 달아지는ㄷ
ionut_13231 | 2025-04-05 | 😂😂😂😂
kain.e2734 | 2025-04-03 | 이거 걍 요거트에 묻어두고 담날에먹음 극락",Instagram
anunu.kr.csv_2025-04-01,,스낵 플레이트가 유행하니 나는 동결건조로 간다,"#야식, #nightsnack, #요거트, #asmr, #mukbang, #yogurt, #동결건조",anunu.kr.csv,2025-04-01,1만,"h.xsol4 | 2025-04-05 | 근데 파삭은 뭘 동결건조 한거임
iyeseul5033ii | 2025-04-01 | ❤️
kharolyntanjung | 2025-04-02 | 딸기아 넘 맛있게 보여ㅜㅜ
09._min | 2025-04-01 | 역시 아누누 센세는 배우신분!🔥
siun5612 | 2025-07-28 | 혹시 엿 동결건조 그거 바나나 맛 아님요?
chaerin_4884 | 2025-04-02 | 마늘 동결건조해주세영😮
siun5612 | 2025-07-28 | 저 엿 편의점거 바나나 맛 나던데
cfood_mandoo | 2025-04-03 | 샤인머스켓이아니라 와사비콩같이생김
leroisme | 2025-04-01 | 권력진짜 ㄷㄷㄷㄷㄷ
o_0stay | 2025-04-01 | 요거트좌가되
seo_woo1014 | 2025-07-17 | 접시를 동결건조 했다고 이해한나..지능수준이 점점 떨어진다",Instagram
anunu.kr.csv_2025-03-29,,얼렸더니 쫀득한 리프레쉬 초코 체리스틱,"#요거트, #야식, #nightsnack, #asmr, #mukbang, #yogurt, #초코스틱",anunu.kr.csv,2025-03-29,1730,"rami__0216 | 2025-03-29 | 울려서 살짝 소리가 먹히는 느낌이 들지만서도 그걸 너가 이기는구나...하...먹어보고싶다...(가격 보고 눈물을 흘린다)
byulda_ | 2025-03-30 | 아누누님 근데 이렇게 매일 요거트 드시는데 장 건강 상태 어떠신가요 ㅋㅋㅋ 너무 궁금
sx.05o | 2025-06-10 | 요거트 말먹 검색하면 아누누님 나와요..
henrystar1020 | 2025-03-29 | 와 3빠 형님",Instagram
anunu.kr.csv_2025-03-28,,프랑스 정과 콩피엔 요거트지,"#요거트, #콩피, #프랑스정과, #야식, #nightsnack, #yogurt, #mukbang",anunu.kr.csv,2025-03-28,3380,"kangyeojin2022 | 2025-03-28 | 🤤🤤🤤🤤🤤맛있겠네요
ihyeonseul44 | 2025-03-28 | 맛있겠다",Instagram
anunu.kr.csv_2025-03-25,,금귤 동결건조 요거트 범벅,"#요거트, #금귤, #야식, #asmr, #nightsnack",anunu.kr.csv,2025-03-25,9498,"ms_samsisekki | 2025-03-25 | 와 나도 궁금해
_____3_3 | 2025-03-25 | 어디서사나용
yunyun81422_tree | 2025-03-25 | 금귤씨 안 딱딱해요? 바삭한 소리 듣기 좋아요
stephaniekimchi | 2025-03-25 | 궁금하다 먹고싶다
_sharonpark_ | 2025-03-26 | 저 아누누님 영상 하도 봐서 가정용 동결건조기도 검색해봤잖아요(?) 😅🤣🫶
y_xujo | 2025-03-31 | 동결건조기 얼마에요
b__b__9__ | 2025-03-29 | 한입만 주세여
min_11_46 | 2025-03-27 | 뭐지 불펌인가?
jamjam_sesame | 2025-03-26 | 이거 팔아주세요 ㅠㅠ 동결건조 낑까앙~~~~
stephaniekimchi | 2025-03-25 | ^_^
jjjjjjjjiyoon | 2025-03-26 | 반건조궁금쓰
79woossang | 2025-03-26 | 이것도 팝시다🙌
58__ksh | 2025-03-27 | 간장게장 동결건조 해주세요
louv_430 | 2025-03-25 | 그 금귤이 낑깡? 아니에여?
_opal_j_ | 2025-03-25 | 와 부럽다 .. 동결건조 기계랑 같이 납치하곡싶다 ….ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
naeun_0982 | 2025-03-25 | 10점 만점에 100점!!!🔥🔥
zi_an_8.16 | 2025-03-25 | 나도 먹고 싶다..😢
aileeu_n | 2025-03-25 | 요거트를 왜 이렇게 좋아하시는거죸ㅋㅋ̄̈ㅋ꙼̈ㅋ̆̎ㅋ̐̈ㅋ̊̈
yunmbd | 2025-03-26 | 맨날 뿌려먹는 저 요거트는 어디껀가요?😂😂
sarangi6110 | 2025-03-26 | 아누누 머리 어떻게 ㅋㅋ
koungyul | 2025-03-26 | 껍질 안까고 먹어도 되나요??
catcafe_mnmn | 2025-03-27 | 팔아줘여😢
do.znk_11 | 2025-03-27 | 씨 안 들어있나요?
kimwoojae2013 | 2025-03-27 | 금귤정과 동결건조 해주세요ㅠㅠ
siwoo._.v | 2025-03-28 | 궁금해요 😢😢😢
yu_____joo | 2025-03-28 | 집에서 동결건조 우째하는데여!!!!
h._.jik | 2025-03-29 | 팔아주새요.....😢
y.erin9_ | 2025-03-29 | 100번째 릴스
tnswls27 | 2025-03-30 | 와 이건 진짜사고싶다 ㅠㅠ
pej3114 | 2025-03-30 | 팔아주세요👏🏻
aaron_fj86_2 | 2025-03-30 | 이젠 집에 동결건조기 하나쯤 나둬야할 느낌임
kms5351 | 2025-03-30 | 신발을 튀겨도 맛있다는데 동결건조도 그럴까요?😂😂😂
ch_mi04 | 2025-03-30 | 낑깡 동결건조에 초코묻혀서 먹으면 맛있을것같아요!!
baebae216 | 2025-03-30 | 동결건조 어케하나여??? 개인이집에서😮가능한가요???
_ch_hxx._ | 2025-03-30 | 무슨 요거트에여
jhslove09 | 2025-04-03 | 이거 사먹고싶네유
pepefefeio | 2025-04-05 | 요거트나왔닼ㅋㅋㅋㅋㅋㅋㅋ찐존맛탱인갑닼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
onyu88 | 2025-04-11 | 이거 팔아주세요....!!!
____haena____ | 2025-04-17 | 씨 없어용?😮
chungmini_ | 2025-04-23 | 와ㅡ동결건조기 지름 영상....먹는영상에서 금귤이 최고봉인듯...
bbu.__.k | 2025-04-26 | 이정도면 요거트를 만들어 파심이….ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
se0.jux12 | 2025-05-01 | 별명 요친놈으로 바꾸시죠
jung_jun2.00 | 2025-06-06 | 요거트 어디꺼 드시나요??
ne_.kim12 | 2025-06-06 | 저러다가 피가아니라 요거트나오는거 아냐?
hold_a_memory_7 | 2025-06-16 | 혹시 뚱카롱동결건조도 해주실수 있으실까요?",Instagram
anunu.kr.csv_2025-03-24,,요거트 말먹 하면 4배 맛있는 파삭 @pasaackorea,"#동결건조엿, #파삭, #야식, #nightsnack, #yogurt, #요거트",anunu.kr.csv,2025-03-24,1614,"jeong_hh_876 | 2025-04-04 | 정말 맛있겠어요😍❤️❤️
xse0u_ | 2025-05-18 | ❤️❤️
seong_bk | 2025-03-24 | 진짜… 먹어보고싶어요……..
yujinping_11.16 | 2025-03-26 | 요거트는 뭐드세여?!
b_jiyeon2 | 2025-03-24 | 제발 구입하게 해주세요😂
ddo.ho | 2025-03-24 | 진짜 사르르 녹음...🥹
2ggani_ | 2025-03-24 | 진짜 아누누예요?
arntkk | 2025-05-03 | Kalau di Indonesia, tempat makan kamu sudah di jadikan aquarium ikan cupang 😁",Instagram
anunu.kr.csv_2025-03-20,,어릴적 와구와구 먹고싶던 필라델피아 치즈케이크,"#요거트, #asmr, #mukbang, #먹방, #fyp, #야식, #nightsnack, #yogurtboy",anunu.kr.csv,2025-03-20,9555,"rami__0216 | 2025-03-20 | 아 저 꾸덕해서 목에 턱 걸리는 저 느낌이 좋은거 인정이요 ㅋㅋㅋ 저러고나서 우유나 커피, 누누님처럼 요거트로 내리면 세상 시원해요!!! 아 영상 보니까 땅긴다 사러가야지
_berryjamjam | 2025-03-21 | 요거트 어디 제품꺼 드시는지 궁금해여😮
esc_studio | 2025-03-20 | 갑쟈기 애슐리 가고싶다.....😢😢✨
witty.kitty.yeon | 2025-05-10 | 이거 오레오가 진짜 맛잇는데
jinjin_0826 | 2025-07-20 | 가래떡에 요거트 나만 맛있나
lm_.2011 | 2025-04-02 | 이거 오래오맛 있어요
lee_jh_11 | 2025-04-23 | 나랑 똑같내 은근 좋음
ch.6yn_ | 2025-04-28 | 요거트 동결건조햐주쎄욤
12qwer698 | 2025-07-14 | 이것도 동결건조 해주세요
naengeie | 2025-06-24 | 부럽다
hipvly_daji | 2025-03-22 | ㅜㅜ대회끝나면 당장 주문해야겠어요 크
yejin_is_love | 2025-06-24 | 부자다
d0_bix | 2025-07-15 | 요거트를 마시는사람은 또 처음이여ㅋㅋ",Instagram
anunu.kr.csv_2025-02-23,,베토벤 바이러스는 돌아주는게 국룰임 @norutagram,,anunu.kr.csv,2025-02-23,301,"_____.eunseol._____ | 2025-05-01 | 초등학교때 펌프장에서 살았는데ヲｦヲｦヲｦヲｦヲヲｦヲｦヲｦヲｦヲヲｦヲｦヲｦヲｦヲ
펌프장에서 묘기부리던 형제 있었는데.....🙌
sn_muk | 2025-02-23 | 이야 둘이 미쳤다 나 언제감
norutagram | 2025-02-23 | 총맞음?
hi_zihwan | 2025-02-23 | ㅁㅊㄷ.. 아누누선생님 101클래스로 펌프잘하는법 해도될거같아요
yeryeongjo_ | 2025-03-27 | @_hsang ㅋㅋㅋㅋㅋㅋㅋㅋ선배아녀?",Instagram
anunu.kr.csv_2025-02-13,,깨꼬닥,#minecraft,anunu.kr.csv,2025-02-13,370,"s2eulb_ | 2025-02-14 | 아이템 줍줍하러 찾으러갑니다🤓
ma_leda1 | 2025-02-14 | 😮😮😂😂😂
dongyul_ee | 2025-02-13 | 나는 왜 이런 병맛에 끌릴까…
min.chal.ah | 2025-02-13 | Lindoo
10grammm | 2025-02-13 | 개초딩같음",Instagram
anunu.kr.csv_2025-02-02,,햄버거 죄책감 덜하게 먹는 법,"#macdonalds, #맥도날드, #viral",anunu.kr.csv,2025-02-02,461,"jeon_unni_ | 2025-02-02 | 하 기여워가지고 그냥!!!!!!!!!!!!!!
iamrimirim | 2025-02-02 | ㅋㅋㅋㅋㅋㅋㅋ우와 ㅋㅋㅋㅋㅋ대박
eddiec.u | 2025-02-02 | 😂😂😂😂😂
sherrylimc | 2025-02-03 | 이거 찍으러 여행간 거 맞죠?
ms_samsisekki | 2025-02-02 | 이러면 걍 살빠지겠네…..
hi_zihwan | 2025-02-02 | 와 여기 어느나라 맥도날드에여 당장 가서 스낵랩 10개먹고 저거 달려야겠어요;;
jabsik_dinosaur | 2025-02-03 | ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ꙼̈ㅋ̆̎ㅋ̊̈ㅋ̌̈ㅋ̄̈ㅋ̐̈ㅋ̑̈ㅋ̆̈",Instagram
anunu.kr.csv_2025-01-19,,목포는 검증된 맛집이다,"#목포, #맛집, #카페나무숲, #딸기요거트, #요거트아이스크림, #vlog",anunu.kr.csv,2025-01-19,723,"ms_samsisekki | 2025-01-19 | 목포 진짜 맛의 도시……
yurlm._.97.11.11 | 2025-02-03 | 목포 쫀디기도 맛있는데.. ㅠ
rami__0216 | 2025-01-19 | 먹거리 많아서 볼때마다 군침 흐르고 유피피님은 추운날씨에 치마라니..,!!! 담요 덮어드리고싶어요!!
sn_muk | 2025-01-19 | 또 땡기네…🍓
esc_studio | 2025-01-19 | 저 요거트 아이스크림집... 줄서겠다..🥲",Instagram
anunu.kr.csv_2025-01-18,,가뿐하게 10인분 딸기Chill 하는 간식유듀바들 수정됨 ·,"#나무숲, #목포",anunu.kr.csv,2025-01-18,59만,"aje_321 | 2025-04-03 | I’ll order one for myself
niyaabae_._ | 2025-04-03 | I would of ate that by myself
deadgurljae | 2025-04-02 | I didn’t think they actually ate all of the strawberries in the vids that look like this
fatimasalim841 | 2025-04-06 | يعجبوني الناس الي قدرون النعمه 👏👏
ljadiva | 2025-04-02 | I’ll t take two please
mzxaeno | 2025-04-06 | 저도 껴주세요
natach4souzx | 2025-04-05 | Mas eu como sozinha isso ai
lobaksayurrr_791 | 2025-04-07 | Ih mauuuu😭
vic__marques | 2025-04-05 | eu comeria um sozinha
troollyse | 2025-04-09 | 나도 참여할 수 있나요?
iremqxw0 | 2025-04-05 | Bendeeee
mijinomi_jvj | 2025-04-07 | Omg
olwngk15 | 2025-04-16 | 아니 형 근데 나 목포사는데 형 한번도 못봤다고 ㅠㅠ
vtrz_jshl | 2025-04-05 | ❤️
icnrsaid | 2025-04-05 | tebak siapa yg pling bnya mkn?
another_macha | 2025-04-06 | bagi
chaasynsycca | 2025-04-05 | chukae
mirkosimonettii | 2025-04-05 | gnam 😢😍
ravvwr | 2025-04-05 | This and yap
kelorkeduaa | 2025-04-06 | @aan.alfathir diabetes gasi kita
winaamalau | 2025-04-05 | Sendiri doang saya disini
yk.hannah.do.it.best | 2025-04-05 | Ughh I bett it was so good 🤤
ariessep2 | 2025-04-06 | Ini kalo di indo 5 menit dah cair
collins.sbc | 2025-04-06 | are they alive?
_nurul.nul5 | 2025-04-07 | ko ga ngajak aku kalian🤬🤬🤬
shs_xz6 | 2025-04-06 | Podría comerlo yo sola 😌
rgynaika_ | 2025-04-05 | ga ngajak lu anunu
nann0nwantscats | 2025-04-06 | I would def get the middle at first
hayley_4512 | 2025-04-06 | This and a yap session
fearlesswiffties | 2025-04-07 | katanya di grup gajadi
nan_0d | 2025-04-06 | Gue dg kesadaran penuh ambil dari tengah
demeterlei | 2025-04-05 | Wow拉出来的💩都得是红色的吧（
aila.ci | 2025-04-07 | 16주좋아요 2개답글 달기
oi3ana | 2025-04-12 | Untung nga puasa , ngences dikit 😍
mozaxx36 | 2025-04-06 | Fruter sawrmah
muammedazuz | 2025-04-06 | 🫥
donia_meleek | 2025-04-06 | Haw rassi
thayluvdevin7 | 2025-04-06 | Girl in the middle is pretty what’s her @
xz_0xy | 2025-04-05 | กินเสร็จรูดเสาต่อ
seungminnie_143__m | 2025-04-06 | +10000Kilos🙌
darealshmk19tv | 2025-04-06 | All of us not sharing this lol
lifeofnayna | 2025-04-06 | mmm
vincent.seow0 | 2025-04-06 | 16주좋아요 1개답글 달기
_ayeon_kim | 2025-04-06 | 헐 여기 우리 외할머니 집에서 5분거리라 할머니집 가면 맨날갔었는데
2n.dsoon | 2025-04-06 | ajak aku dong
imell.darvsha_ | 2025-04-06 | gariung
br0gurttt__ | 2025-04-06 | Invite me next time PLEASE
khanacutie | 2025-04-06 | When
s.hw_2012 | 2025-04-06 | 류라이 부르면 다먹을듯
youcantf1ndamy | 2025-04-06 | Me in the morning 😔
brawler__name | 2025-04-06 | 2 dklık işi var
yoki_.33 | 2025-04-07 | سيخ فراوما
yuxg_wavy416 | 2025-04-07 | 16주좋아요 1개답글 달기
번역 보기
1804.xeno | 2025-04-07 | What my time limit
rosesarevoid | 2025-04-07 | how can you guys eat so calm
_enayyl | 2025-04-07 | MAUUUU
hawrassyfa | 2025-04-07 | My friend : I'll tel u something🙌
nikisa196 | 2025-04-07 | @thebestlamineyamalfan
e.eelciny7 | 2025-04-08 | sonra otursunlar onun üstüne sşsğwkdğwmdöwmxlwödjwne
n.sener1ty | 2025-04-08 | I want 😭
syaarainn_ | 2025-04-08 | beku pala gw
_jm11x | 2025-04-08 | Why did o think they were building it at first😭😭💀
elkay._07 | 2025-04-08 | Huge epitite😮
an.iyah884 | 2025-04-08 | Why ya take so long 😭
the_allmighty.one | 2025-04-08 | Strawberries and cream da loooooooooooong way
caw0o0__ | 2025-04-08 | bandung ada ga ya.. 😅
itz.__.henu | 2025-04-08 | Taehyung and hobi will love this 🌷😭✨
metimesea | 2025-04-08 | @f4hr1_11
inspiration_is_copied | 2025-04-08 | Am I on Mimi’s fyp? Lmao
i_70xb | 2025-04-08 | 와 신기하다
shamyaa717 | 2025-04-08 | Yummy in my tummy
mwah.zoey | 2025-04-08 | i would eat every strawberry
salha_022 | 2025-04-09 | الله احسه لذيذ😍😍😍
commedeuxetoiles_ | 2025-04-09 | ท้องเสียไหม5555
aki._.kiel | 2025-04-09 | @franxanyy_
alnooshy_48 | 2025-04-09 | صيخ فراوله 😍
3aiitt | 2025-04-09 | صابني سُكِر فقط من المنظر
_bijjk94 | 2025-04-09 | Ice cream?
wz.glazielle0 | 2025-04-09 | Super comeria af
_ticiah._ | 2025-04-09 | I would eat it by myself 😅
rosfilixi | 2025-04-09 | y uno muriendose de hambre
chile.0099 | 2025-04-09 | Awesome 😎
bia14._ | 2025-04-09 | 15주좋아요 1개답글 달기
0_ten.ktos_0 | 2025-04-09 | Zjadłabym na raz nawet z tą miska i rurą
direwoman07 | 2025-04-09 | another tower is down💔
caa.hrbyy | 2025-04-09 | Cowo baju item apa g enek?? 🗿
hasifaaulia_ | 2025-04-09 | ❤️❤️❤️
no.or_m24 | 2025-04-09 | 15주좋아요 1개답글 달기
barbarian0007 | 2025-04-09 | i would solo this sh*t in less😂
hx_nx.05 | 2025-04-09 | มันก้ได้เรื่อยๆอะเนาะ
camilohbz | 2025-04-10 | Bro is high af😭
_dan9one_ | 2025-04-10 | 15주좋아요 2개답글 달기
xxmosqxx | 2025-04-10 | 好快樂呀~😍
7mimithv | 2025-04-10 | E no final fala ""mas quem somos nós pra julgar, ne?
xthegirlinyourdreamsx | 2025-04-10 | strawberries the loooong way
muncaal | 2025-04-10 | us @_ji.30 🤝
_xxycaa246 | 2025-04-10 | @keisyrnii @ininayaaww_ @aqhyy_ @xyl4.xux @scnd_z5 ku ingat ki itu sumala yg sate kepala
jeongsaim1 | 2025-01-18 | 우와!
snwe_n | 2025-01-18 | 👏👏👏와우 대박
tangerinelovesomuchgirl | 2025-01-18 | chill이머예요",Instagram
anunu.kr.csv_2025-01-06,,한국 엄마가 오코노미야끼 만들면 발생하는 상황,,anunu.kr.csv,2025-01-06,347,food_play88 | 2025-01-06 | 악ㅋㅋㅋㅋㅋㅋㅋㅋ 빵터짐요,Instagram
anunu.kr.csv_2024-12-21,,가기만 하면 이득보는 컬리페스타 갔다옴,"#브이로그, #vlog, #컬리페스타",anunu.kr.csv,2024-12-21,1029,"sweet_yup_sweet | 2024-12-22 | 楽しかったですね😍！
jeongsaim1 | 2025-01-11 | ❤️
yejun769 | 2024-12-23 | 프사 기본이네
susie._.yunseo | 2024-12-22 | 어! 프사
__________ssm__________ | 2024-12-22 | 이분 왜 프사 기본으로 바뀜?
mamamama_ameo | 2025-05-10 | 이분 찐 아닌것 같아요..
1_bi_13 | 2025-01-05 | 애 남자임?",Instagram
anunu.kr.csv_2024-12-04,,트와이스랑 케익 만들기 하고 옴 @meta @instagram @twicetagram,,anunu.kr.csv,2024-12-04,1.2만,"lovelyaralla | 2024-12-04 | 나도 데려가줘여🙌
esc_studio | 2024-12-04 | 저는 누누님이랑 만들래요
covitcorona18 | 2024-12-22 | ❤️
ms_samsisekki | 2024-12-04 | 펌프 쫌 하네요? 나랑 터키행진곡 드가야겠다 우리 누누님
cho10000cho | 2024-12-04 | 헙..😢
robiul.hsasn.98 | 2024-12-31 | 😍😍😍😍
robiul.hsasn.98 | 2024-12-31 | 😍😍😍😍😍😍
_dabni_ | 2024-12-04 | 펌프 개잘해...
gimjiweon3966 | 2024-12-05 | 내 생일 날 앨범 나온다
ixxgia | 2024-12-20 | 31주답글 달기
robiul.hsasn.98 | 2024-12-31 | 고마워요 디디
k1o._xw | 2024-12-04 | 데뷔팬인데 너무 부러워요ㅠ
ixxgia | 2024-12-20 | 31주답글 달기
shcho_chaeyo.0 | 2024-12-19 | 진심 개부럽대
sdvx_kr7 | 2025-05-14 | 다음에 펌프하실때는 더블도 함 조저주세요😢
dahyi2664 | 2025-05-15 | ㅜㅜ
leekkkkmin | 2024-12-23 | ㅈㄴ부럽네
skyyeepink1611 | 2024-12-15 | Fuji",Instagram
anunu.kr.csv_2024-10-19,,히말라야 소금불판에 게란 구우면 푸딩됨,#광고,anunu.kr.csv,2024-10-19,796,"esc_studio | 2024-10-19 | 와...진짜 아이디어다..✨
qoajshbdfi99 | 2025-05-13 | 오 이건 애기들이 좋아하겠다
gw080513 | 2024-10-19 | 이거 나온지 얼마나 됐는데 ㅋㅋ
aguccim119 | 2024-11-01 | 누누님!!!! 두바이초콜릿 동결건조 해주실래요?😢
u_maru__ | 2024-10-19 | 이거 마싯어용 ㅋㅋㅎㅋ
jenny77446699 | 2024-10-26 | 라바삭 동결건조 해주세요😢
wlghehdtod | 2024-11-02 | 누누님! 저 아누누님 유튭에서보다가 인스타에서 보려고 깔았습니당! 오빠 동결건조 가쟈!",Instagram
