COMMENT_ID,POST_ID,COMMENTER_ID,COMMENT_TEXT,COMMENT_DATE,AUTHOR_ID
35,o.haru_2025-07-29,8sakinyong,헐 저 오늘뿌링클도먹구 핫도긔도 먹엇어요 둘다 합쳐서 먹는거 보니새롭네요 저 명랑핫또긔 진짜 좋어하는데 이건 못참죠!!! 먹하루 조합 <<< 이름부터 믿음직 먹하루조합 영상 자주올려주세요옹😍😍🪽💕,2025-07-29,o.haru
36,o.haru_2025-07-29,snx._e,"하루냄.., 그냥사랑해요 ㅠ",2025-07-29,o.haru
37,o.haru_2025-07-29,__xxlue,와제발저파는건줄알앗잔아요 명랑핫도그에서인절미핫도그같은거나온줄알앗어요근데뿌링핫도그라니생각만해도침고여요 소스랑같이먹으면상큼하고덜물릴것같내요다섯개도먹을수잇을것같아요 맛잇는거+맛잇눈거=너무맛잇는거 라는공식이딱이네요 집에뿌링클시즈닝하나씩은꼭쟁여둬야겟네요거의생필품🤤🤤 오늘도넘맛잇어보여요체고에요언니맛잇는거마니머거요♡♡,2025-07-30,o.haru
38,o.haru_2025-07-29,bori_kie,먹잘알의 탑..🔥,2025-07-29,o.haru
39,o.haru_2025-07-29,_laminere,드뎌 뿌링클 핫도그가 왔네요!,2025-07-29,o.haru
40,o.haru_2025-07-29,lse_t.diary,어머어머 뭐에요 이거 진짜 맛도리 아닌가요 뿌링클 가루랑 핫도그 소리도 좋고 맛있도 있을거 같아요!! 여기에 뿌링뿌링 소스도 같이 먹으면 진짜 맛있겠어요!! 하루님 최애 핫도그 있으신가요??,2025-07-29,o.haru
41,o.haru_2025-07-29,o.haru___,1.명랑핫도그를 준비한다.,2025-07-29,o.haru
42,o.haru_2025-07-29,yessirlesser,온닝 너무 탐나여…,2025-07-29,o.haru
43,o.haru_2025-07-29,cocoballl_,아 근데ㅠ…이건 진짜 대박이에오ㅠ….말도안됨 ㅠㅠ,2025-07-30,o.haru
44,o.haru_2025-07-29,hazppw17,진짜 맛 비슷한가요 ? 실패머무많이해바서 ㅠㅠㅠㅠ,2025-07-30,o.haru
45,o.haru_2025-07-29,hongji_yam,"오앙 하루님이 드신 뿌링가루도 맛나 보여요,,😍 지금 먹는 거 다 무그면 갈아타봅니다!!!!!❤️",2025-07-30,o.haru
46,o.haru_2025-07-29,yeonui2,미춌다..!! 🤤,2025-07-30,o.haru
47,o.haru_2025-07-29,siyo_on0419,이 조합 반칙 아니냐구여.....💗💗,2025-07-29,o.haru
48,o.haru_2025-07-29,zainqnd,진짜미쳣어여,2025-07-30,o.haru
49,o.haru_2025-07-29,8ozizo,헐대박맛잇겟다 썸네일만보고 콩고물인줄알앗어요 뿌링클뭐지그 사이드메뉴볻 훨씬바삭해보이고완전좋은데여 파삭파삭꾸겨지는거 넘마싯겟다... 요거트소스까지뿌러먹으면 배민걍지워도되죠 명랑핫도그는 당장신메뉴출시하라,2025-07-29,o.haru
50,o.haru_2025-07-29,km.rah,아언니진짜이쁘다,2025-07-29,o.haru
51,o.haru_2025-07-29,saerom._12,우와 1분전,2025-07-29,o.haru
52,o.haru_2025-07-29,ok_tuk_2,대박이에여ㅠ,2025-07-29,o.haru
53,o.haru_2025-07-29,seogaeun10,언니 혹시 다음 영상에는 시원한 투게더에 약과 과자 먹방 올려주시면 안될까요?부탁드립니다,2025-07-30,o.haru
54,o.haru_2025-07-29,xute.17,와대바구ㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ제발저도합석하게해주세욯제발제발제발진짜이밤에침만꿀떡꿀떡삼키고있어요ㅠㅠㅠㅜㅜㅜㅜㅜ,2025-07-30,o.haru
55,o.haru_2025-07-29,wowttgi,"요거트소스 대용량 멋있써요 ,,,,,,,,,, 저두 따라 살게여 … 🤍",2025-07-30,o.haru
56,o.haru_2025-07-29,xe.21k,파는게 아니였다니 천재가 맞군요,2025-07-30,o.haru
57,o.haru_2025-07-29,mingkymangky,천대,2025-07-30,o.haru
58,o.haru_2025-07-29,made.inyenn,말차 아이스박스 막어주셰여ㅐㅣ,2025-07-30,o.haru
59,o.haru_2025-07-29,ifo_undlove,언니 먹방영상도 올려쥬세요,2025-07-30,o.haru
60,o.haru_2025-07-29,s_bbbinn,와....,2025-07-30,o.haru
61,o.haru_2025-07-29,zxcbvus,와....,2025-07-30,o.haru
62,o.haru_2025-07-29,xxjdhsiak,요즘 제일 땡기는건데..❤️❤️❤️😢,2025-07-30,o.haru
63,o.haru_2025-07-29,dolemi125,저시즈닝이름이 뭐에요? 바른미각들어갔더니 뿌링클시즈닝은 없어서,2025-07-30,o.haru
64,o.haru_2025-07-29,canwepopin,미친거같아요언니(p),2025-07-30,o.haru
65,o.haru_2025-07-29,accv.vx,꺅 이거완전 맛도리조합이네요,2025-07-30,o.haru
66,o.haru_2025-07-29,muk_yooniya,헙 너무 맛있어보여욥 !!!! 😍,2025-07-30,o.haru
67,o.haru_2025-07-29,chaussonsauxpomme,온니 요렇게 드시면 안짠가용??,2025-07-31,o.haru
68,o.haru_2025-07-29,a.j1n6,미쳤죠,2025-07-31,o.haru
69,o.haru_2025-07-29,glaemfekt,부럽다,2025-07-31,o.haru
70,o.haru_2025-07-28,__xxlue,와제발저곱도리탕정말정말조아해요ㅜㅜ 이거색도찐하고촉촉하고맛잇는토핑듷도한가득들어잇는게정맣밥도둑이네요… 왕큰숟가락으러푹푹퍼먹는거넘귀엽고맛잇어보여요하아배고파… 저그리구저런부들부들한계란찜너무좋아해서무조건추가해서먹읗것같아요 대창입에왕창넣어서꾹꾹씹어드시는게너무침샘자극이되네요 이거보자마자진짜너무먹어보고싶어서 바로배민이써치해봣어요 배달가능한거리네요저정말루꼬옥먹어봐야겟어요 제가저런곱도리탕곱창전골낙곱새이런거엄청조아하거등요…💕💕 오늘정말환장할메뉴네요최고에요언니마싯는거마니머거요 오늘두정말조아요…♡♡,2025-07-28,o.haru
71,o.haru_2025-07-28,imnt_chaewon,언니 오늘도 넘ㅁ 긔여우세요ㅜㅜㅜ<3,2025-07-28,o.haru
72,o.haru_2025-07-28,8ozizo,헐하루언니 영상기다렷어요💗💗 와곱도리탕 때깔미쳣는데요 저도저렇게 큰숟가락에 곱도리탕 왕창퍼먹으면 소원이없을거같아요... 날치알주먹밥에 대창이랑닭이랑 얹어먹고 분모자흡입하고 계란찜으로입안진정시키고 이거무한반복할수잇어요 제발저요 계근상주변에잇는곳가면 꼭시켜먹어야겟어요대박 너무맛잇겟다ㅠㅠㅠㅠ 저녁에곱도리탕영상주면 저그냥폭주하죠 침샘다터져서 하루언니마싯는거많이먹고행복하세요 그러면저도행복해요 곱도리탕미쳣네 안되겟다공부때려치고 지금밥먹으러갑니다,2025-07-28,o.haru
73,o.haru_2025-07-28,lse_t.diary,하루님 반묶음에 하늘색 옷 진짜 겁나 예쁘세요🩷,2025-07-28,o.haru
74,o.haru_2025-07-28,siyo_on0419,대창 너무 맛있어 보여요ㅠㅠㅠㅠㅠ,2025-07-28,o.haru
75,o.haru_2025-07-28,man2uya,하루언니영상너무너무기다렷어요!!!!!근데헐……이영상보니까오랜만에 곱도리탕먹거싶어졋어요ㅜㅜ분모자까지너무맛잇겟다…🤤🤤,2025-07-28,o.haru
76,o.haru_2025-07-28,deanfluenza0,곱도리탕에분모자ㅠㅠㅠ역시ㅠㅠㅠㅠ진짜느무맛있게드세요...하배고파,2025-07-28,o.haru
77,o.haru_2025-07-28,_hxkeun,하ㅠㅠ 다이어트 중인데ㅠㅠ,2025-07-28,o.haru
78,o.haru_2025-07-28,8sakinyong,"한번두 안먹어봤는데 넘 맛있어보여어 ㅜ 제가 젤 먹어보고싶은게 닭도리탕인데 무슨맛?!..인가요?? 하루언니가먹는거보니까 더 땡김 엉엉슨 언젠간 ㅃㄹ 먹어야겠어요 더 참다가는 🙄🙄 저 날치알?주먹밥도진쩌조어하는데 ㅜ 톡톡터져가지고진짜너무햄볶해요,♡",2025-07-28,o.haru
79,o.haru_2025-07-28,grasseatingmankitten,가능하다면 영어자막을 넣어주실 수 있나요?,2025-07-28,o.haru
80,o.haru_2025-07-28,yeonui2,와...(감탄),2025-07-28,o.haru
81,o.haru_2025-07-28,hongji_yam,"헐 분모자 맛집,,😮 완전 잘 익히고 소스도 잘 밴 ㅠㅠㅠㅠ❤️",2025-07-28,o.haru
82,o.haru_2025-07-28,ijustloveu3u,곱도리탕인생nn년….왜 분모자를넣을생각을 안햇을까요,2025-07-28,o.haru
83,o.haru_2025-07-28,baegopa0_0_._,오늘 곱도리탕 릴스만 세번째..,2025-07-28,o.haru
84,o.haru_2025-07-28,mmmm.eho,왕큰숟가락으로 왕가득 푹푹 떠서 먹어주시니까 진짜 너무너무어무 만족스러움……… 다이어트 대리만족은 하루님이옳다… 짓짜 너무 맛있어보여요 으악,2025-07-28,o.haru
85,o.haru_2025-07-28,oswonsnow,왕숟가락으로 머그는거 ㄴㅁ커염지댜,2025-07-29,o.haru
86,o.haru_2025-07-28,odt9yoe7,여기 순두부추가가 개맛도리,2025-07-29,o.haru
87,o.haru_2025-07-28,kakashizex,와 곱도리탕 신청했는데 해주셔서넘갬동…♥︎,2025-07-29,o.haru
88,o.haru_2025-07-28,seogaeun10,언니 혹시 다음 영상에는 시원한 투게더에 약과 과자 먹방 올려주시면 안될까요 😍😍😍,2025-07-29,o.haru
89,o.haru_2025-07-28,yyanyy.yyang,혹시.. 예전에 유튜브 잠깐 하셨었나요? 주ㄷㅇ라는 이름으로,2025-07-29,o.haru
90,o.haru_2025-07-28,cherry._0930,"하루님 잠 못자셨나여 ㅠㅠ 눈이 빨개보여요,,",2025-07-29,o.haru
91,o.haru_2025-07-28,_hand_jy,렌즈정보좀요🔥❤️,2025-07-30,o.haru
92,o.haru_2025-07-25,c.x0zn,헐..너무 맛있을 것 같음..당에 빠져서 죽어도 좋을 맛,2025-07-25,o.haru
93,o.haru_2025-07-25,tamdayproject,아진짜 너무 권력있어요 너무 맛있겠다,2025-07-25,o.haru
94,o.haru_2025-07-25,ijustloveu3u,우와…넘맛있겠어요,2025-07-26,o.haru
95,o.haru_2025-07-25,sx_eun.1,오늘도 너무 맛있게드세요!❤️,2025-07-25,o.haru
96,o.haru_2025-07-25,sunkyeppi,스토리에 올리신거 두바이였군요ㅋㅋㅋ저는 콘치즈인줄 알았어용!! 오늘도 너무 귀엽고 이쁘네용..♥♥ 잘보고가용~~~💕💕💕,2025-07-26,o.haru
97,o.haru_2025-07-25,cocoballl_,으억 카다이프 소리 미춋다..🤤❤️,2025-07-26,o.haru
98,o.haru_2025-07-25,o.haru___,1.두바이 스프레드를 전자레인지에 10초씩 2번 돌린다.(촉촉),2025-07-25,o.haru
99,o.haru_2025-07-25,lse_t.diary,어!! 스토리보고 바질인가? 두바이 인가?? 라고 생각했는데 맞췄어요!!ㅎ 오늘 점수 다 10점 이상ㅋㅋㅋㅋ 두바이 초코 좋아하시군요??!!,2025-07-25,o.haru
100,o.haru_2025-07-25,8ozizo,헐!!!대박 완전맛잇겟다ㅠㅠ 두바이스프레드를 파는줄도몰랏는데 이만큼왕창찍어먹을수잇다며뉴무조건구매해야죠. 콰작콰작씹어먹는소리 너무좋아요 두바이스프레드 간접체험하는느낌 온갖초코랑과자에 다찍어먹으면 천국다이렉트로가죠 오늘도저대신 맛잇는디저트 마니먹어줘서고마워요언니 하루언니가말아주는먹방아님안먹어!!!!!!!!!!,2025-07-25,o.haru
101,o.haru_2025-07-25,onnanoko.x,와진짜먹고싶러,2025-07-26,o.haru
102,o.haru_2025-07-25,baegopa0_0_._,손톱 너무 예뿐디요,2025-07-26,o.haru
103,o.haru_2025-07-25,poopypoos2,와 소리도너무좋고 언니 너무 귀여워여😭😭😭,2025-07-26,o.haru
104,o.haru_2025-07-25,y_x.en10,요새 언니 먹방에 빠져버렸어요... 진짜 최고맛잘알에 소리도 왕좋아요...🫣💜,2025-07-26,o.haru
105,o.haru_2025-07-25,my_butthole.1s_strong,피스타치오죽같아요ㅎㅎ ㅇㄴ근데너무맛잘알이세요ㅜ,2025-07-26,o.haru
106,o.haru_2025-07-25,8sakinyong,두바이초코..맛잇나? 싶으면서도 은근 중독되는맛 //하루언냐가먹으니까 저두 땡기네요 ㅎㅎ 스토리보고 오므라이스인가 ㅋㅋ?햇는데 상상도못한 정체…저두 두바이초코 스프레드사서먹어바야겟어요 움냐냐맛있겠다ㅜ,2025-07-25,o.haru
107,o.haru_2025-07-25,2008_1212_,전혀예상하지못한답😍 언니귀여웡요,2025-07-26,o.haru
108,o.haru_2025-07-25,siyo_on0419,와... 페레로로쉐에 찍어먹을 생각을 하셨다니... 진짜 맛있어 보여요...🤤🤤,2025-07-25,o.haru
109,o.haru_2025-07-25,busscuak,하...사랑해...,2025-07-26,o.haru
110,o.haru_2025-07-25,hongji_yam,악 제가 사랑하는 두바이쪼꼬..❤️,2025-07-25,o.haru
111,o.haru_2025-07-25,chu.berup_jmt,소리 ㅁㅊ..🫠💚,2025-07-25,o.haru
112,o.haru_2025-07-25,yessirlesser,언니 부러워여..,2025-07-25,o.haru
113,o.haru_2025-07-25,chlrhdmltlddldspzhrkehlrhtlvdj,언니 나 약간 음식 알아보는 거 재능 없나봐 다 틀렸어,2025-07-26,o.haru
114,o.haru_2025-07-25,photo___.es,어..약간 비주얼이....,2025-07-26,o.haru
115,o.haru_2025-07-25,miiyaong_o0o,언니 두바이초콜렛 스프레드 한 개 담으신 거에여??,2025-07-26,o.haru
116,o.haru_2025-07-25,yesyouxkme,너무고능해…,2025-07-25,o.haru
117,o.haru_2025-07-25,218cow,권력미쳣끠,2025-07-25,o.haru
118,o.haru_2025-07-25,whdtjddktkfkdgormflrh_duddnjsg,허거덩스 이게 두바이였다늬....😮😮,2025-07-25,o.haru
119,o.haru_2025-07-25,milky.way2958,맞긴 맞네,2025-07-26,o.haru
120,o.haru_2025-07-25,deanfluenza0,님아....................................,2025-07-25,o.haru
121,o.haru_2025-07-25,jieuniyaaa,왁 미쳤다ㅏㅏ아아아악,2025-07-25,o.haru
122,o.haru_2025-07-25,minopond,와~~~ 짖짜 미쳤댜아아아으으어아아,2025-07-25,o.haru
123,o.haru_2025-07-25,wlqrkrhtlvekfkawnl2,헐 스토리보고 카레인줄 알앗는데..!!,2025-07-25,o.haru
124,o.haru_2025-07-25,yellm._.i,스프레드 어디껀가용??,2025-07-25,o.haru
125,o.haru_2025-07-25,gimm_chi,언니 렌즈 머껴여?? 넘 이뻐여 ㅜㅠ,2025-07-25,o.haru
126,o.haru_2025-07-25,carm_en1949,5일답글 달기,2025-07-26,o.haru
127,o.haru_2025-07-25,bbb.suzxn,@jeon_unni_ 먹어주세요,2025-07-26,o.haru
128,o.haru_2025-07-25,in_nnbnn,혹시 렌즈 뭔지 알 수 있을까요!???,2025-07-26,o.haru
129,o.haru_2025-07-25,ojiell_7,와천재다 이걸이렇게,2025-07-29,o.haru
130,o.haru_2025-07-23,8ozizo,와어른화채 개마싯겟다 저도내년에이거래먹을래요 하이볼화채😛😛먼가 하이볼도잇고 곰젤리도있고 mz식화채네염,2025-07-23,o.haru
131,o.haru_2025-07-23,lalalalalallo1,흐헝헝 개맛있을거 같아요 언니 행복하세요💕,2025-07-25,o.haru
132,o.haru_2025-07-23,lll__rx_puchu___lll,"와, 이 음식이 너무 좋아요 이 음료의 맛은 어때요? 🙌❤️",2025-07-24,o.haru
133,o.haru_2025-07-23,__xxlue,와잠기만언니천재에요????????? 너무맛잇겟다와 아니제가지에스에서 와인하이볼?? 먹어봣을때 솔직히쫌별로ㅠㅠ엿거등요 약간맥주에 포도한방울넣은맛나서… 군데요건너무너무맛잇어보여요요새더워서저숭라라갈것가툰데 요하이볼로화채만들어먹고하룰라라가야겟어요 항상온니가하는조합은전부 너무최고에요 마싯는거마니먹어요♡♡,2025-07-23,o.haru
134,o.haru_2025-07-23,ssibalww,취화채 ㅠㅠㅠ 맛있겠당,2025-07-23,o.haru
135,o.haru_2025-07-23,lse_t.diary,수박 저렇게 먹어보고 싶네요ㅎㅎ,2025-07-23,o.haru
136,o.haru_2025-07-23,yeonui2,"호곡 조합 잘알,, 하이볼 화채 맛나겄어요!",2025-07-23,o.haru
137,o.haru_2025-07-23,8sakinyong,이게어른의맛이라는거군요..저는 사이다로 먹어야겟어요 ㅜ 요즘 날씨가 너무너무더운데 하루님 더위먹지마시구 시원한거많이드세용💕💕 수박이 동글동글..커여워요,2025-07-23,o.haru
138,o.haru_2025-07-23,siyo_on0419,수박 너무 맛있어 보여요... 냉장고에 수박 있는데 꺼내러 가야지 ㅎㅎ,2025-07-23,o.haru
139,o.haru_2025-07-23,man2uya,여름엔수박화채…👏👏,2025-07-23,o.haru
140,o.haru_2025-07-23,hommelier_,수박이동글동글하루언니처럼넘귀여워요😍😍(언니가동그랗다는거아님.❤️),2025-07-23,o.haru
141,o.haru_2025-07-23,me6.ha,6일답글 달기,2025-07-25,o.haru
142,o.haru_2025-07-23,gyumawun,당장 수박화채 만들어야겠어요🤤,2025-07-23,o.haru
143,o.haru_2025-07-23,1xovey0u,아니근데 이거진짜뭡니까화채에청포도???!!!?하다시금강조하지만 진짜하루언니는천재가맞습니다 아니왜저맨날그렇게화채 주구장창뱃속에저장하면서 청포도생각을못한거죠삶의지혜감사함니다… 그리고수박이짱큰점에서매우감동받았습니다왜냐하면저는 여름만되면수박을하루에한통씩푸파하는여자이기때문이죠 하이볼..아직못먹는나이긴한데요ㅎㅎㅎ저장해뒀다가어른이되는그날이화채로파티하겠습니다 파리파리파리피플🤓🤩,2025-07-23,o.haru
144,o.haru_2025-07-23,seogaeun10,언니 혹시 다음 영상에는 시원한 투게더에 약과 과자 먹방 올려주시면 안될까요?😍😍😍부탁드립니다,2025-07-25,o.haru
145,o.haru_2025-07-23,dhdddhddh_,렌즈정보좀알려주세요ㅠㅠㅠㅠㅈㅂ요,2025-07-25,o.haru
146,o.haru_2025-07-23,young_posse_1,날씨가 너무 더워요ㅠㅠ 저도 저렇게 먹어봐야겠네요!!,2025-07-23,o.haru
147,o.haru_2025-07-23,eva_.eliz,불닭을 하라,2025-07-25,o.haru
148,o.haru_2025-07-23,p.e3eo,일단 저는 알콜화채.. 못 먹지만 오랜만에 화채 조져야겟어요..,2025-07-23,o.haru
149,o.haru_2025-07-23,codmsdlwkd,언니 혹시 윙스탑 먹어주실수 있나요?ㅠㅠㅠ 너무 먹고싶은데 멀어서 먹지를 못해요….,2025-07-25,o.haru
150,o.haru_2025-07-23,hongji_yam,"오늘 짱 더웠는디 보기만 해두 시원혀요,,❤️",2025-07-23,o.haru
151,o.haru_2025-07-22,8ozizo,헐대박 저버섯이랑치즈 완전처돌인데 이것도진짜맛잇어보여요ㅠㅠ 이메뉴면저도 마라불닭소스 헥헥거리면서 다먹을수잇을거같아요 대박 버섯 아그작씹히는소리 너무좋아여대박 와맛잇겟다 그리고언니 빨간국물흐르는음식 먹을때마다 영상뒤로갈수록 턱빨개지는거 너무웃기고귀여워요,2025-07-22,o.haru
152,o.haru_2025-07-22,sx.nz6,언니 제발 바치케찹살떡 드셔주시면 안돼나요 ㅠㅠㅠ 언니가 드시는거 보고싶어요🩷,2025-07-22,o.haru
153,o.haru_2025-07-22,ahsio._91,무ㅏ야!! 요즘 언니영상 많이 떠서 너무 잘 보고있눈 사람인뎁쇼 언니너무이쁘구먹잘알이공 오늘 음식도 너무 맛있어보여요🤍🤍 영상 업로드 감사해요오,2025-07-22,o.haru
154,o.haru_2025-07-22,spidersense_bzzzt,개맛있겠다,2025-07-22,o.haru
155,o.haru_2025-07-22,yagamila2to,헐.. 버섯 안좋아하는데 먹어보구싶어요…😍,2025-07-22,o.haru
156,o.haru_2025-07-22,__xxlue,와제발저버섯진짜조아해요 표고버섯제외하고모든버섯을진짜러좋아하는데이거너무맛잇어보여요치즈에마라에버섯????!! 정말너무최고에요배고파졋어요 버섯들이라오늘소리들두너무최고네요 영상보자마자파블로프의개마냥 침이흘럿어요너무조아요언니맛잇는거마니머거요,2025-07-23,o.haru
157,o.haru_2025-07-22,tjhyezxn,맛있겠다,2025-07-28,o.haru
158,o.haru_2025-07-22,lse_t.diary,식감 대박일거 같은데요!! 소리는 굉장히 좋은건 확정ㅎㅎ 버섯중에서 제일 좋아하시는 버섯 있으신가요??,2025-07-22,o.haru
159,o.haru_2025-07-22,1xovey0u,버섯 안조아하는사람인데요… 이거머죠너무먹고싶어서침나와요…… 아니어케치품송과마라불닭조합을구상하신거죠????? 역시하루언니는 천재가분명해요.💕,2025-07-22,o.haru
160,o.haru_2025-07-22,siyo_on0419,버섯 너무 좋아하는데ㅠ 치즈까지ㅠㅠ 얼마나 맛있을까아ㅠ,2025-07-22,o.haru
161,o.haru_2025-07-22,8sakinyong,저버섯진짜조아하거든요…요즘 교정땜에 팽이는 잘 못 먹지만.. ㅜㅜ 매운거 ㄴㅁㄴㅁ땡기는데 미쳔네요진짜 요즘하루에 한끼만먹어서 너믜배고픈데항상 운니영상보며 대리만족해요ㅜㅜㅜㅜ아너므너므조아,2025-07-22,o.haru
162,o.haru_2025-07-22,yeonui2,맛있겠다....,2025-07-22,o.haru
163,o.haru_2025-07-22,yessirlesser,안그래도 마라가 땡겼뉸데ㅠㅠ 운명😍,2025-07-22,o.haru
164,o.haru_2025-07-22,man2uya,아대박……,2025-07-22,o.haru
165,o.haru_2025-07-22,je0nghyun,맛잇겟당,2025-07-22,o.haru
166,o.haru_2025-07-22,o.haru___,식용유에 치품송 굽다가,2025-07-22,o.haru
167,o.haru_2025-07-22,kakashizex,언니 곱도리탕이나 낙곱새 먹어주세요😍😍😍,2025-07-22,o.haru
168,o.haru_2025-07-22,tamdayproject,진짜 쩝쩝박사이심,2025-07-22,o.haru
169,o.haru_2025-07-22,y_0fex,아 쏘큐트…,2025-07-22,o.haru
170,o.haru_2025-07-22,je0nghyun,오늘은 목소리도 자막도 없이 깔끔영상이네여!!?,2025-07-22,o.haru
171,o.haru_2025-07-22,bpourraple,천잰가봐...,2025-07-22,o.haru
172,o.haru_2025-07-22,my_butthole.1s_strong,와버섯진짜ㅜㅜㅜㅜㅜ,2025-07-22,o.haru
173,o.haru_2025-07-22,seollce,이언니치트키쓰네,2025-07-22,o.haru
174,o.haru_2025-07-22,hanguckjiri,으아아아앙아아아아ㅏㄱ,2025-07-22,o.haru
175,o.haru_2025-07-22,h_____an_ul,ㅠㅜㅜ헉 당장 시캬여겠어용,2025-07-22,o.haru
