KEYWORD_ID,KEYWORD_NAME,KEYWORDUP
306,おすすめ#메론프라푸치노,1
307,스타벅스,1
308,스벅,1
309,메론빵,1
310,メロンパン,1
311,서울우유,1
312,옥수수젤리,1
313,롤업스젤리,1
314,맛있는조합,1
315,코코아밤,1
316,cocoabombs,1
317,에스프레소,1
318,espresso,1
319,チョコレート,1
320,토마토,1
321,tomato,1
322,soup,1
323,egg,1
324,oreorecipe,1
325,오레오케이크,1
326,coffee,1
327,apple,1
328,삶은계란,1
329,계란펭귄,1
330,훠궈#하이디라오,1
331,크리스마스케이크,1
332,커피,1
333,롯데리아장어버거,1
334,장어버거,1
335,일본패스트푸드,1
336,도쿄먹방,1
337,햄버거,1
338,햄버거추천,1
339,젯데리아메뉴,1
340,롯데리아추천,1
341,초콜릿몰드,1
342,인스타음식,1
343,수박추천,1
344,수제초콜릿,1
345,빛나는초콜릿,1
346,반짝이는초콜릿,1
347,유니크초콜릿,1
348,특이한초콜릿,1
349,이색디저트,1
350,HolographicChocolate,1
351,ShinyChocolate,1
352,SparklingChocolate,1
353,UniqueChocolate,1
354,MagicalChocolate,1
355,돼지김치찜,1
356,김치찜먹방,1
357,김치찜레시피,1
358,돼지김치찜레시피,1
359,김치찜만드는법,1
360,에이블리간식,1
361,에이블리수제간식,1
362,수제간식,1
363,간식쇼츠,1
364,수제디저트,1
365,ai먹방,1
366,ai용암레시피,1
367,용암레시피,1
368,쿠팡요리,1
369,쿠팡음식,1
370,냉동식품,1
371,성게국수,1
372,우니국수,1
373,마라탕면,1
374,마라면,1
375,수빙수,1
376,수빙수쌈장게장,1
377,쌈장게장,1
378,수빙수님게장,1
379,수빙수게장,1
380,수빙수님간장게장,1
381,간장게장먹방,1
382,간장게장추천,1
383,게장맛집,1
384,게장추천,1
385,밥도둑,1
386,부산맛집,1
387,택시맛집,1
388,부산삼시세끼,1
389,부산먹방,1
390,맛집추천,1
391,현지인맛집,1
392,택시기사맛집,1
393,맛집투어,1
394,먹방브이로그,1
395,꿀맛집,1
396,3세대쫀득쿠키,1
397,띠미쫀득쿠키,1
