POST_ID,KEYWORD_ID,POST_TEXT,HASHTAGS,AUTHOR_ID,POST_DATE,LIKE_COUNT,PLATFORM
toctocsia_2025-07-30,208,(광고) 요즘 SNS에서 엄청 핫한 치킨!! (60계치킨 쯔란윙봉) 달달 짭짤 간장맛 베이스에 은은한 쯔란맛이 은근히 중독되는 치킨! 이국적인맛 좋아하시면 완전 추천👍,"#60계치킨, #쯔란윙봉, #치킨추천",toctocsia,2025-07-30,2198,Instagram
toctocsia_2025-07-29,136,요아정 신상 그릭복숭아🍑 먹어보기!,"#톡톡시아, #요아정, #그릭통통복숭아, #먹방, #mukbang",toctocsia,2025-07-29,7024,Instagram
toctocsia_2025-07-25,61,우유가 왕창 들어간 아이스크림!! 쫀득함이 진짜 젤라또 급ㄷㄷ(feat 이모지 먹방) 구매처 GS25 편의점 현재 2+1 행사 진행중,"#광고, #서울우유, #서울우유아이스크림바, #편의점신상",toctocsia,2025-07-25,9483,Instagram
toctocsia_2025-07-24,104,소금빵+티코 이게 유행이라구요??😭,"#toctocsia, #톡톡시아, #소금빵, #소금빵티코, #먹스타그램",toctocsia,2025-07-24,8409,Instagram
toctocsia_2025-07-23,249,과일이 한가득 폭탄ㄷㄷ 레인보우 과일빙수!!,"#toctocsia, #톡톡시아, #mukbang, #금커피별빙수, #레인보우과일빙수, #먹스타그램, #과일빙수",toctocsia,2025-07-23,7539,Instagram
toctocsia_2025-07-16,651,요즘 편의점에서 파는 식감이 장난 아닌 아이스 파인애플...ㄷㄷ,"#toctocsia, #톡톡시아, #mukbang, #먹방, #먹스타그램, #편의점신상, #gs25, #골든아이스파인애플",toctocsia,2025-07-16,8826,Instagram
toctocsia_2025-07-11,61,"(광고) 역대급 청량감!! 신메뉴 등장!! 텐퍼센트커피 신메뉴 이모지 먹방!! 텐퍼센트커피 수박주스 비치볼 세트 상품 안내! - 판매 기간 :   (월) ~ 소진 시까지 ※공식 앱 또는 매장에서 구매 가능! - 수박주스 3잔 + 버터밀크스콘 + 비치볼 - 수박주스 + 아이스 텀블러 + 비치볼 - 수박주스 + 장우산 + 비치볼 - 버터밀크스콘 : 기분 좋은 버터향이 입안 가득 퍼지는 디저트 - 아이스 텀블러 : 530ml 넉넉한 용량, 빨대가 포함돼 간편하고 이중 구조로 결로 현상이 없는 실용적인 아이스 텀블러! - 장우산 : 텐퍼센트커피만의 분위기를 담아 예쁘고 튼튼한 장우산","#텐퍼센트커피, #수박주스, #포도퐁당에이드, #여름음료, #여름디저트, #이모지먹방",toctocsia,2025-07-11,7395,Instagram
toctocsia_2025-07-10,109,요아정 여름한정 수박화채 먹어보기!! hwachae mukbang!!,"#toctocsia, #톡톡시아, #mukbang, #먹방, #먹스타그램, #요아정, #요아정수박화채, #수박화채, #화채, #요아정, #수박화채의정석, #여름디저트, #수박",toctocsia,2025-07-10,2.8만,Instagram
toctocsia_2025-07-08,61,이걸 이제야 먹어봅니다!! 초코퐁당 시리즈 먹방!,"#toctocsia, #톡톡시아, #먹방, #mukbang, #초코퐁당요거꿀떡, #초코퐁당, #먹스타그램, #이모지먹방",toctocsia,2025-07-08,2.1만,Instagram
toctocsia_2025-07-04,87,(광고) 달콤왕가탕후루에서 이제 브륄레와 판나코타를 만날 수 있다고?? 왕가탕후루 홍대 1호점에서 먼저 리뉴얼 되어 브륄레와 판나코타를 만나보실 수 있습니다👍 신제품 브뤨레 15종 판나코타 15종과 함께 탕후루는 12종도 그대로 드실 수 있습니다😊,"#왕가탕후루, #왕가브륄레, #크림브륄레, #브륄레, #신상디져트, #디저트, #판나코타",toctocsia,2025-07-04,1.1만,Instagram
toctocsia_2025-07-03,403,잔망루피 아이스크림 케이크에 초코 뿌려 먹기!!😭baskinrobbins icecream cake!,"#toctocsia, #톡톡시아, #mukbang, #먹방, #잔망루피케이크, #베스킨라빈스, #아이스크림케이크, #베라, #먹스타그램",toctocsia,2025-07-03,9.2만,Instagram
toctocsia_2025-07-02,236,"(광고) SNS 핫한 우유에 말아먹는 식빵 싸게 사는 방법!! 이마트 쿨 썸머 세일!  고래잇 페스타 이벤트!! 행사 일정 :  (금)~ (일) 우말빵 및 건강 요거트 hy대추 요거트,양배추 요거트 할인 및 다른 품목들도 화끈한 할인템들이 있다고 하니 꼭 방문해보자!! 🍞우말빵 4,980원 *행사카드 전액 결제 시 1천원 할인 🥛hy 대추/양배추 요거트(500ml) 4,980원(각) *2개 이상 구매 시 50% 할인 / 교차구매 가능","#이마트, #고래잇페스타, #고래잇, #이마트세일, #이마트행사, #이마트전단지, #전단행사, #쿨썸머세일, #여름바캉스",toctocsia,2025-07-02,1.2만,Instagram
toctocsia_2025-06-30,61,명랑핫도그 치즈폭탄 떡볶이 세트 먹방! 진짜 오랜만ㅠ,"#toctocsia, #톡톡시아, #asmr, #먹스타그램, #먹방, #mukbang, #명랑핫도그, #럭키치즈떡볶이, #떡볶이",toctocsia,2025-06-30,2.6만,Instagram
toctocsia_2025-06-27,538,"(광고) 이것만 있으면 집에서 홈카페 탄산 음료 뚝딱!! (브레빌 인피즈 퓨전) *팝팝챌린지 참여 방법 ①브레빌 신제품 인피즈 퓨전으로 취향에 맞는 음료 제조! ②제조한 음료 시음과 함께 ""내 취향대로 더하는 톡 쏘는 즐거움! 브레빌 팝팝챌린지!"" 를 텍스트 OR 보이스로 언급 ③#브레빌 필수 해시태그와 함께 본인 SNS로 피드 혹은 릴스로 업로드하면 참여 완료! 참여 기간 : 7/1(화)~ 7/31(목), 추첨을 통해 브레빌 와플메이커 증정","#인피즈, #팝팝챌린지, #브레빌, #인피즈, #팝팝챌린지",toctocsia,2025-06-27,6488,Instagram
toctocsia_2025-06-24,61,오랜만에 공차 이모지 먹방!! Gong-cha emoji mukbang!,"#먹방, #mukbang, #toctocsia, #톡톡시아, #공차, #공차신메뉴, #이모지먹방, #emojimukbang, #gongcha",toctocsia,2025-06-24,5.2만,Instagram
toctocsia_2025-06-20,188,"(광고) 피자 한 조각에 새우가 두마리에ㄷㄷ 바삭한 포테이토 크런치 엣지는 덤!! (피자헛 신메뉴 더블쉬림프 크런치 피자) 피자헛 온라인 이벤트🎉 1. 6.10~6.30 핫딜 이벤트 : 신메뉴 피자 구매 시 콜라 무료 증정 2. 6.10~6.30 스탬프 이벤트 : 신메뉴 4종 (피자/ 사이드 3종) 모두 구매 시, 피자 무료 쿠폰 증정","#피자헛, #피자헛신메뉴, #더블쉬림프크런치, #신메뉴추천, #피자맛집, #피자추천, #더블쉬림프크런치피자, #쉬림프피자, #피자헛, #pizzahut, #pizzahutkorea, #피자",toctocsia,2025-06-20,4348,Instagram
toctocsia_2025-06-19,61,한정선 과일 찹쌀떡! 과일 모찌! 이모지 먹방!!,"#먹방, #toctocsia, #톡톡시아, #asmr, #먹스타그램, #이모지먹방, #한정선, #더현대",toctocsia,2025-06-19,3.8만,Instagram
toctocsia_2025-06-15,366,BHC 콰삭킹+뿌링 치즈볼+뿌링 치즈스틱+BHC 분모자 로제떡볶이 먹기!,"#toctocsia, #톡톡시아, #BHC, #치즈볼, #뿌링치즈볼, #뿌링치즈스틱, #BHC로제분모자, #콰삭킹, #뿌링클, #mukbang, #먹방, #먹스타그램",toctocsia,2025-06-15,2.8만,Instagram
toctocsia_2025-06-12,56,투썸 망고생!!!🥭와우!! Mango cake!,"#toctocsia, #톡톡시아, #투썸, #망고생, #투썸케이크, #먹방, #mukbang, #fvp",toctocsia,2025-06-12,1.7만,Instagram
toctocsia_2025-06-11,144,(광고) CU 편의점에서 찾은 진짜 제대로 구현한 쫀득쿠키!!,"#멜로누가, #쫀득쿠키, #편의점쫀득쿠키, #먹방, #먹방리뷰",toctocsia,2025-06-11,9326,Instagram
toctocsia_2025-06-06,303,다 먹어도 135칼로리!! 마라 제품!! 실화??(농심 누들핏 마라탄탄 출시!),"#광고, #농심, #인생을맛있게, #누들핏, #누들핏마라탄탄, #마라탄탄면, #nongshim, #신상, #비빔컵면, #noodlefitmalatantan",toctocsia,2025-06-06,8428,Instagram
toctocsia_2025-06-05,10,까르보불닭! 치즈볼! 뿌링치즈볼ㅠ Cheeseball!! Carbobuldak!!!,"#toctocsia, #톡톡시아, #먹방, #mukbang, #먹스타그램, #치즈볼, #뿌링치즈볼, #까르보불닭, #bhc",toctocsia,2025-06-05,8.4만,Instagram
toctocsia_2025-06-02,323,현재 틱톡에서 난리난 레몬무뼈닭발!!,"#toctocsia, #톡톡시아, #먹방, #mukbang, #레몬무뼈닭발, #먹스타그램, #닭발",toctocsia,2025-06-02,1만,Instagram
toctocsia_2025-05-30,628,구슬 아이스크림을 다 섞어 먹어보았더니..ㅠㅠ😭,"#toctocsia, #톡톡시아, #먹방, #먹스타그램, #이모지먹방, #구슬아이스크림, #mukbang",toctocsia,2025-05-30,1.6만,Instagram
toctocsia_2025-05-28,87,이제 한국에서도 이걸 사먹을 수 있다구요?? SNS에서 난리난 그 제품!! 아이스브륄레!! 이제 GS25에서 편하게 사먹을 수 있어 너무 좋아요!! 출시 하자마자 품절대란 난리ㅠ 이제 GS25에서 편하게 즐겨보자!! 수정됨 ·,"#광고, #로로멜로, #아이스브륄레, #크림브륄레, #GS25, #편의점신상, #편의점간식, #신상디저트, #편의점",toctocsia,2025-05-28,1.3만,Instagram
toctocsia_2025-05-26,261,오랜만에 무뼈국물닭발ㅠ😭,"#toctocsia, #톡톡시아, #mukbang, #먹방, #닭발, #무뼈국물닭발",toctocsia,2025-05-26,1.1만,Instagram
toctocsia_2025-05-22,206,"(광고) 와!! 스키틀즈가 젤리를 만들었다구요??😭 스키틀즈 젤리가 출시됐어요! 스키틀즈 젤리 후르츠 믹스, 스키틀즈 젤리 후르츠 요거트향! 부드럽고 말랑 쫀득한 식감이라 남녀노소 누구나 맛있게 먹을 수 있는 젤리!! 입 안 가득! 과즙이 톡톡 터지는 5가지 과일맛 골라먹는 재미 UP!! 언제 어디서나 스키틀즈 젤리로 배고플 때, 수다 떨 때도 간편하고 재미있게 냠! 쿠팡에서 할인 특가 진행중이니 지금 바로 쿠팡에서 만나보세요!","#광고, #스키틀즈, #스키틀즈젤리, #레인보우스키틀즈, #말랑쫀득스키틀즈, #젤리신상, #편의점신상, #편의점간식, #스키틀즈신제품, #스키틀즈젤리후르츠믹스, #스키틀즈젤리후르츠요거트향, #먹방, #mukbang",toctocsia,2025-05-22,7797,Instagram
toctocsia_2025-05-20,510,베라 아이스크림 케이크!! (골라먹는 27큐브) Baskin robbins icecream cake!!,"#toctocsia, #톡톡시아, #먹스타그램, #mukbang, #먹방, #베스킨라빈스, #골라먹는27큐브, #아이스크림케이크, #반짝이는잔망루피케이크, #baskinrobins",toctocsia,2025-05-20,14.2만,Instagram
toctocsia_2025-05-17,35,(광고) 저속노화 교수님께서도 드신다는 찐저당 아이스크림 이모지 먹방!! 저속노화로 유명하신 교수님께서 매일 먹어도 된다고 하신 라라스윗 아이스크림! 이번 편의점에서 1+1 이벤트 하고 있으니 꼭 사먹어보자! 제로바 / 요거트바/ 메론바 다 먹어봤는데 그중 깔끔하고 프레쉬한 제로바가 이번 여름에 가장 어울릴것 같은 내취향,"#제로바, #요거트바, #딸기요거트바, #복숭아요거트바, #메론바, #라라스윗, #저속노화, #저당간식, #다이어트간식, #저당, #저칼로리, #편의점신상, #편의점디저트, #신상디저트, #CU신상, #GS25신상",toctocsia,2025-05-17,1.3만,Instagram
toctocsia_2025-05-15,136,비싼 아이스크림 기계로 만들면 요아정 맛이 날까??🤔 의상 협찬 @vlvd_official 수정됨 ·,"#toctocsia, #톡톡시아, #요아정, #요아정레시피, #닌자크리미, #먹방, #mukbang",toctocsia,2025-05-15,1.2만,Instagram
toctocsia_2025-05-12,403,요즘 엄청 유행하는 루피 아이스크림!! 베라 반짝이는 잔망루피 케이크! baskinrobbins cake!,"#toctocsia, #톡톡시아, #먹스타그램, #baskinrobbinscake, #먹방, #mukbang, #반짝이는잔망루피",toctocsia,2025-05-12,23.8만,Instagram
toctocsia_2025-05-09,66,요즘 전세계 난리난 그 과자! 동생 메론킥 출시!!🍈 진하고 달콤한 메론향에 크리미하고 바삭한 식감이라 우유에도 너무나 잘 어울렸던 메론킥! 바나나킥 동생 완전 인정합니다!!,"#광고, #농심, #인생을맛있게, #메론킥, #바나나킥, #스낵신상",toctocsia,2025-05-09,7005,Instagram
toctocsia_2025-05-08,692,치밥의 왕!!! 👍 (feat 처갓집 순살 슈프림 양념치킨) 의상협찬 @vlvd_official 수정됨 ·,"#톡톡시아, #toctocsia, #먹방, #mukbang, #먹스타그램, #처갓집양념치킨",toctocsia,2025-05-08,1.5만,Instagram
toctocsia_2025-05-07,632,코스트코 물회 장난없네...😱 의상 협찬 @vlvd_official 수정됨 ·,"#toctocsia, #톡톡시아, #먹방, #mukbang, #물회, #먹스타그램, #회, #코스트코, #코스트코물회",toctocsia,2025-05-07,7740,Instagram
toctocsia_2025-05-04,198,요즘 편의점 훠궈 퀄리티..ㄷㄷ😱,"#톡톡시아, #toctocsia, #mukbang, #먹방, #하이디라오, #먹스타그램, #훠궈, #편의점훠궈",toctocsia,2025-05-04,1.4만,Instagram
toctocsia_2025-05-01,286,신라면툼바 큰사발면 100배 더 맛있게 먹는 방법!!😭 📌모짜렐라 치즈 신라면툼바 크리미한 소스랑 제일 잘 어울림! 📌킬바사쏘세지 짭조름한 쏘세지와 신라면툼바 매콤 고소한 크림이랑 말모 말모! 📌나초칩 신라면툼바 꾸덕한 소스덕에 촉촉 바삭ㅠ,"#광고, #농심, #인생을맛있게, #nongshim, #신라면, #신라면툼바, #shintoomba, #toomba, #shinramyun",toctocsia,2025-05-01,2.1만,Instagram
toctocsia_2025-04-25,575,딱새우회 😭🦐 Shrimp sashimi 🍤,"#toctocsia, #톡톡시아, #mukbang, #먹방, #새우회, #먹스타그램, #딱새우회, #sashimi",toctocsia,2025-04-25,1만,Instagram
toctocsia_2025-04-22,45,(광고) 학교 끝나고 매주 마라탕 꽁짜로 먹는 방법! 07~12년생 중고등학생 주목! 배달의민족에서 배고픈 10대를 위한 혜택 맛집 <방과후배민> 오픈! 매주 '마라탕 100그릇' / '풀토핑 요아정' / '뿌링클 100마리' / '떡볶이 100그릇' 을 쏜다고 하니 많이 많이 참여해보세요!! (참여 방법) 방과후배민(@afterschool_baemin) 👈🏻 프로필 링크로 들어가서 응모하면 끗!,"#방과후배민, #럭키푸드로우, #마라탕, #요아정, #뿌링클, #배민, #배달의민족",toctocsia,2025-04-22,4.5만,Instagram
toctocsia_2025-04-21,628,와..치킨 아이스크림ㅋㅋ🤣 Chicken icecream🍗,"#먹방, #mukbang, #toctocsia, #톡톡시아, #먹스타그램, #치킨척, #치킨아이스크림",toctocsia,2025-04-21,1.1만,Instagram
toctocsia_2025-04-17,562,솜사탕 포도?? Cotton candy Grape??😱 @chanandmari_,"#toctocsia, #톡톡시아, #먹방, #mukbang, #먹스타그램, #솜사탕, #cottoncandy",toctocsia,2025-04-17,2.4만,Instagram
toctocsia_2025-04-16,61,아니 엽떡에 꿀떡을 넣어 먹는다구요??😭 인트로 영상 @o.haru___,"#toctocsia, #톡톡시아, #mukbang, #먹방, #엽떡, #꿀떡, #꿀떡볶이",toctocsia,2025-04-16,9.4만,Instagram
toctocsia_2025-04-10,61,이렇게 먹으면 그렇게 맛있다구요??😱 영상 활용 @jasmineandtea 수정됨 ·,"#toctocsia, #톡톡시아, #mukbang, #먹방, #먹스타그램, #삼양, #로제불닭납작당면, #불닭볶음면, #samyang",toctocsia,2025-04-10,3.7만,Instagram
toctocsia_2025-04-06,61,(협찬) 대왕 핵아이셔!!😱 대박..!!,"#toctocsia, #톡톡시아, #mukbang, #먹방, #대왕핵아이셔, #핵아이셔, #오리온, #디저트",toctocsia,2025-04-06,9314,Instagram
toctocsia_2025-04-03,890,누구나 한번쯤 먹어봤을 레전드 캔디 후르트텔라!,"#광고, #후르트텔라, #fruittella, #편의점간식, #먹방, #mukbang, #과즙함유, #간식, #간식추천, #젤라틴프리",toctocsia,2025-04-03,1.6만,Instagram
toctocsia_2025-04-02,628,이걸로 구슬아이스크림 진짜 쉽게 만들어진다고??😱 How to make dippin dots ice cream easy! 의상협찬: @vlvd_official,"#먹방, #mukbang, #toctocsia, #톡톡시아, #먹스타그램, #구슬아이스크림",toctocsia,2025-04-02,2.1만,Instagram
toctocsia_2025-03-30,632,요새 코스트코에서 파는 신기한 용의 알 젤리!!🐲 의상협찬: @vlvd_official 수정됨 ·,"#toctocsia, #톡톡시아, #mukbang, #먹방, #먹스타그램, #dreggons, #dreggonseggs, #젤리, #먹스타그램, #신제품",toctocsia,2025-03-30,1.5만,Instagram
