VIDEO_ID,TITLE,DESCRIPTION,CHANNEL_TITLE,PUBLISHED_AT,DURATION,VIEW_COUNT,LIKE_COUNT,COMMENT_COUNT,PLATFORM
띠미_ddimmi_20250429,성공률 0% 테무산 만두기계 댓글에 하라는 대로 해봤더니;;;,,띠미 ddimmi,2025-04-29,PT49S,4051891,48125,190,youtube
띠미_ddimmi_20250425,오래된 딱딱한 빵으로 최고급 푸딩을?,,띠미 ddimmi,2025-04-25,PT47S,453423,6556,42,youtube
띠미_ddimmi_20250424,1년 동안 나를 괴롭혔던 이 요리…,,띠미 ddimmi,2025-04-24,PT50S,1947375,29895,85,youtube
띠미_ddimmi_20250421,남은 치킨을 처리하는 최고의 방법,,띠미 ddimmi,2025-04-21,PT47S,832179,10326,68,youtube
띠미_ddimmi_20250418,중국쫀드기 라티아오 기름에 팝콘을 튀기면?,,띠미 ddimmi,2025-04-18,PT50S,3567257,44981,225,youtube
띠미_ddimmi_20250415,이탈리아 음식 유튜버에게 뱀피자를 만들어달라고 했다 @수저,,띠미 ddimmi,2025-04-15,PT50S,1267059,19668,70,youtube
띠미_ddimmi_20250414,라이스페이퍼 요리의 끝,,띠미 ddimmi,2025-04-14,PT44S,730499,10870,67,youtube
띠미_ddimmi_20250411,세상에서 제일 신기한 튀김을 먹어봤다,레시피  • 옥수수전분 85g  • 밀가루 20g  • 베이킹파우더 4g  • 물 45ml  • 식용유 120ml  • 달걀 흰자 3개 (약 90g),띠미 ddimmi,2025-04-11,PT47S,665450,8686,58,youtube
띠미_ddimmi_20250409,성공률 0% 만두기계를 사용해봤다,,띠미 ddimmi,2025-04-09,PT37S,2427321,27450,195,youtube
띠미_ddimmi_20250328,요즘 이 치킨이 1등이라는데 맞나요?,,띠미 ddimmi,2025-03-28,PT42S,539787,9038,87,youtube
띠미_ddimmi_20250325,해외에서 난리난 요거트 파스타,,띠미 ddimmi,2025-03-25,PT49S,363811,8378,45,youtube
띠미_ddimmi_20250320,챗지피티가 시키는 대로 양파요리를 했더니..,,띠미 ddimmi,2025-03-20,PT48S,762024,16371,87,youtube
띠미_ddimmi_20250316,충격적인 배스킨라빈스 디저트 레시피 공개!!!,,띠미 ddimmi,2025-03-16,PT42S,1965392,41271,190,youtube
띠미_ddimmi_20250315,지금 해외에서 난리난 양파칩의 재발견,,띠미 ddimmi,2025-03-15,PT47S,367551,9873,131,youtube
띠미_ddimmi_20250311,소스로 캐비어를 만드는 진짜 방법을 알아냈다,,띠미 ddimmi,2025-03-11,PT47S,974278,18570,90,youtube
띠미_ddimmi_20250307,지금 해외에서 난리인 양파칩 꼭 드세요!,,띠미 ddimmi,2025-03-07,PT41S,2420463,60361,211,youtube
띠미_ddimmi_20250306,추성훈 스테이크의 실체 ​⁠@수저,,띠미 ddimmi,2025-03-06,PT45S,3706489,65821,283,youtube
띠미_ddimmi_20250301,부자들도 못 사 먹는 이 케비어를 아시나요?,,띠미 ddimmi,2025-03-01,PT44S,650086,16217,82,youtube
띠미_ddimmi_20250228,중국언니들이 먹는 이상한 비누의 정체,,띠미 ddimmi,2025-02-28,PT50S,1578061,31936,102,youtube
띠미_ddimmi_20250225,주작같은 유튜버 케이크 레시피 과연 될까?,,띠미 ddimmi,2025-02-25,PT44S,940286,26747,113,youtube
띠미_ddimmi_20250223,편의점에 나온 유튜브 유행간식들 정말 똑같을까?,,띠미 ddimmi,2025-02-23,PT52S,823921,21982,145,youtube
띠미_ddimmi_20250222,세계최초(인줄 알았던) 신기한 치킨을 만들었다..,,띠미 ddimmi,2025-02-22,PT43S,2960423,65506,425,youtube
띠미_ddimmi_20250219,불닭볶음면 판매 중단?!,,띠미 ddimmi,2025-02-19,PT44S,235905,4775,142,youtube
띠미_ddimmi_20250215,태국에서 난리난 이 소세지 꼭 드셔보세요!,,띠미 ddimmi,2025-02-15,PT46S,4812679,87412,588,youtube
띠미_ddimmi_20250213,발렌타인데이에 꼭 먹어야 할 반짝반짝 빛나는 신기한 초콜릿🍫✨,[태깅된 제품을 구매하실 경우 소정의 수수료가 크리에이터에게 지급될 수 있습니다],띠미 ddimmi,2025-02-13,PT42S,916037,25417,184,youtube
띠미_ddimmi_20250212,통스팸으로 라면을 끓여봤다,,띠미 ddimmi,2025-02-12,PT41S,3043607,44428,526,youtube
띠미_ddimmi_20250208,지금 난리난 깨먹는 장원영 케이크,,띠미 ddimmi,2025-02-08,PT52S,906678,25000,2140,youtube
띠미_ddimmi_20250204,미국에서 대박난 두바이초코 딸기,,띠미 ddimmi,2025-02-04,PT48S,463542,13934,92,youtube
띠미_ddimmi_20250130,이 틱톡과일 꼭 드셔보세요!,,띠미 ddimmi,2025-01-30,PT54S,1590274,35668,305,youtube
띠미_ddimmi_20250128,아무 것도 모르는 일본인 친구와 떡국을 만들면 어떻게 될까?,,띠미 ddimmi,2025-01-28,PT51S,752713,24002,68,youtube
띠미_ddimmi_20250127,달걀 노른자안에 라면이요?,이 콘텐츠는 VOLI의 AI보이스를 활용하여 제작되었습니다. https://voli.ai,띠미 ddimmi,2025-01-27,PT44S,1208757,33574,106,youtube
띠미_ddimmi_20250126,130만 유튜버 이사장님이 만든 수건케이크 과연 맛있을까?,,띠미 ddimmi,2025-01-26,PT50S,779202,21687,81,youtube
띠미_ddimmi_20250122,2025년도 신기한 중국간식 다 갖고옴,,띠미 ddimmi,2025-01-22,PT1M29S,752041,16822,103,youtube
띠미_ddimmi_20250119,추성훈님의 ‘일본 최고의 스테이크’ 비법을 알아냈다…,,띠미 ddimmi,2025-01-19,PT45S,1561591,40669,216,youtube
띠미_ddimmi_20250115,지금 난리난 2000만 조회수 곶감 바쓰 도전,,띠미 ddimmi,2025-01-15,PT44S,315576,8791,74,youtube
띠미_ddimmi_20250109,달걀 노른자안에 밥이요?,,띠미 ddimmi,2025-01-09,PT40S,1314495,40798,133,youtube
띠미_ddimmi_20250107,한국 수건케이크는 중국 수건케이크랑 얼마나 다를까?,,띠미 ddimmi,2025-01-07,PT1M22S,739437,20814,42,youtube
띠미_ddimmi_20250105,똥손 잼민이들과 함께 떡볶이를 만들면 어떻게 될까?,,띠미 ddimmi,2025-01-05,PT58S,1925292,45086,195,youtube
띠미_ddimmi_20241228,1분으로 보는 2024년도 유행음식 총정리,,띠미 ddimmi,2024-12-28,PT1M22S,1553380,45370,400,youtube
띠미_ddimmi_20241223,우유에 말아먹으면 치즈로 변한다는 중국 식빵,,띠미 ddimmi,2024-12-23,PT40S,1925374,56058,275,youtube
띠미_ddimmi_20241219,감귤초콜릿 줬다가 짝남한테 차인 사연...,,띠미 ddimmi,2024-12-19,PT38S,312285,5403,151,youtube
띠미_ddimmi_20241217,한국에는 없는 중국 신기한 수건케이크를 싹 다 먹어봤다,,띠미 ddimmi,2024-12-17,PT49S,1108388,32150,136,youtube
띠미_ddimmi_20241216,세상에서 제일 싼 마라탕을 먹어보자,,띠미 ddimmi,2024-12-16,PT43S,3512024,82311,260,youtube
띠미_ddimmi_20241212,중국먹방에서 먹는 신기한 중국 벽돌,,띠미 ddimmi,2024-12-12,PT38S,1494724,43222,246,youtube
띠미_ddimmi_20241210,중국가서 진짜 중국 용암케이크를 먹어봤는데..,,띠미 ddimmi,2024-12-10,PT50S,6120050,119397,416,youtube
띠미_ddimmi_20241209,중국가서 고기 수건케이크 먹은 여자,,띠미 ddimmi,2024-12-09,PT52S,1079344,35588,94,youtube
띠미_ddimmi_20241207,똥손 유튜버 5명이 찜닭을 만들면 어떻게 될까?,,띠미 ddimmi,2024-12-07,PT43S,1188177,32904,101,youtube
띠미_ddimmi_20241204,냉동피자로 50만원 미슐랭 최고급 요리 만들기,,띠미 ddimmi,2024-12-04,PT38S,1109315,38669,154,youtube
띠미_ddimmi_20241129,지금 유행하는 신기한 일본 간식 다 먹어보기,,띠미 ddimmi,2024-11-29,PT1M33S,889897,22341,71,youtube
띠미_ddimmi_20241127,떡볶이 과자로 떡볶이 만들기,,띠미 ddimmi,2024-11-27,PT45S,211983,6309,143,youtube
띠미_ddimmi_20241126,중국 수건케이크에 이은 중국 수건피자🍕,,띠미 ddimmi,2024-11-26,PT49S,293935,10153,80,youtube
띠미_ddimmi_20241123,피자맛 과자로 진짜 피자 만들기🍕,,띠미 ddimmi,2024-11-23,PT36S,307979,11070,162,youtube
띠미_ddimmi_20241122,중국인들만 먹는 신기한 중국 수건케이크 @나도Nado,,띠미 ddimmi,2024-11-22,PT52S,2401256,70960,207,youtube
띠미_ddimmi_20241121,붕어빵 과자로 붕어빵 만들기,,띠미 ddimmi,2024-11-21,PT53S,355684,10899,54,youtube
띠미_ddimmi_20241108,요즘 유행하는 쫀득쿠키로 이거 만들어보세요!,,띠미 ddimmi,2024-11-08,PT49S,397899,10510,62,youtube
띠미_ddimmi_20241107,타코야끼 과자로 타코야끼 만들기,,띠미 ddimmi,2024-11-07,PT47S,1218268,38588,159,youtube
띠미_ddimmi_20241105,떡볶이 소스로 양념게장을 만들었더니 심상치않다…,,띠미 ddimmi,2024-11-05,PT49S,471998,13293,71,youtube
띠미_ddimmi_20241103,초대왕 하리보로 요즘 유행하는 하리보 코하쿠토 만들기,,띠미 ddimmi,2024-11-03,PT49S,705163,22390,73,youtube
띠미_ddimmi_20241101,중국인들만 먹는 신기한 거북이 버블티,,띠미 ddimmi,2024-11-01,PT47S,1249438,33139,195,youtube
띠미_ddimmi_20241029,안 녹는 아이스크림을 얼리면 생기는 일,,띠미 ddimmi,2024-10-29,PT39S,321924,8377,35,youtube
띠미_ddimmi_20241025,완전 신기한 안 녹는 아이스크림🍦,,띠미 ddimmi,2024-10-25,PT45S,848454,25714,102,youtube
띠미_ddimmi_20241023,야매 리본캔디! 리본캔디 안 사 먹어도 될까?,,띠미 ddimmi,2024-10-23,PT50S,834594,20210,85,youtube
띠미_ddimmi_20241019,요즘 이 치킨이 제일 잘 나가는 거 맞나요?,,띠미 ddimmi,2024-10-19,PT40S,218748,5938,84,youtube
띠미_ddimmi_20241018,4시간 걸려 완성한 츄러스 그냥 사드세요..,,띠미 ddimmi,2024-10-18,PT48S,1024131,42123,3155,youtube
띠미_ddimmi_20241016,성심당 신메뉴 케이크 알밤시루 한국에서 1등으로 먹은 사연,,띠미 ddimmi,2024-10-16,PT50S,584621,17480,121,youtube
띠미_ddimmi_20241015,신기한 리본캔디 100배 맛있게 먹는 2가지 방법,,띠미 ddimmi,2024-10-15,PT42S,1827523,42220,184,youtube
띠미_ddimmi_20241009,중국인들만 먹는 신기한 중국 용암케이크🌋,,띠미 ddimmi,2024-10-09,PT46S,1396253,40522,233,youtube
띠미_ddimmi_20241006,초간단 흑백요리사 밤 티라미수,,띠미 ddimmi,2024-10-06,PT39S,227480,6675,42,youtube
띠미_ddimmi_20241004,흑백요리사 58000원 캐비어알밥 5분만에 만들기 가능?,,띠미 ddimmi,2024-10-04,PT50S,1063569,34203,78,youtube
띠미_ddimmi_20240929,소금불판 나보다 맛있게 먹는 사람 없을듯,,띠미 ddimmi,2024-09-29,PT47S,816597,21756,82,youtube
띠미_ddimmi_20240928,흑백요리사 비빔대왕도 극찬할 비빔밥 푸딩,,띠미 ddimmi,2024-09-28,PT42S,518431,11902,101,youtube
띠미_ddimmi_20240924,성심당 다음 신메뉴 과일 시루케이크?!,,띠미 ddimmi,2024-09-24,PT48S,305449,9515,249,youtube
띠미_ddimmi_20240919,떡볶이에 미쳐서 드디어 떡볶이 가게를 차린 여자,,띠미 ddimmi,2024-09-19,PT36S,1352385,33048,151,youtube
띠미_ddimmi_20240911,"요즘 유행인 마쉬멜로스모어 초콜릿! 단 1,000원으로 만드는 법",,띠미 ddimmi,2024-09-11,PT40S,366812,9171,244,youtube
띠미_ddimmi_20240910,공차 신메뉴 짜장펄볶이.. 이제는 저한테 해명해주셔야죠,,띠미 ddimmi,2024-09-10,PT43S,1711048,48077,251,youtube
띠미_ddimmi_20240825,두바이초콜릿 다음 유행인 스웨덴 캔디🍭,,띠미 ddimmi,2024-08-25,PT49S,1620092,46633,149,youtube
띠미_ddimmi_20240821,8시간 기다려서 받은 요즘 난리난 성심당 무화과 케이크,,띠미 ddimmi,2024-08-21,PT44S,1543719,40900,325,youtube
띠미_ddimmi_20240818,두바이초콜릿피자.. 이러다 죽을 것 같습니다,,띠미 ddimmi,2024-08-18,PT43S,782001,24137,72,youtube
띠미_ddimmi_20240815,미쳐버린 두바이초콜릿 디저트들 근황 ㄷㄷ,,띠미 ddimmi,2024-08-15,PT48S,1143439,32404,146,youtube
띠미_ddimmi_20240812,남은 중국간식 100배 더 맛있게 먹는법,,띠미 ddimmi,2024-08-12,PT39S,1090683,26254,109,youtube
띠미_ddimmi_20240807,유튜브 간식창고 털어서 두바이 초콜릿 빙수 만든 슬픈 사연..,,띠미 ddimmi,2024-08-07,PT44S,1666655,69655,199,youtube
띠미_ddimmi_20240802,유튜브 간식창고 털어서 머랭쿠키 100인분,,띠미 ddimmi,2024-08-02,PT46S,1235044,50321,200,youtube
띠미_ddimmi_20240731,유튜브 간식창고 털어서 17만원 떡볶이,,띠미 ddimmi,2024-07-31,PT47S,2444364,54479,171,youtube
띠미_ddimmi_20240706,368시간 만에 대왕 오레오를 먹으면 생기는 일,,띠미 ddimmi,2024-07-06,PT39S,2670750,47198,1394,youtube
띠미_ddimmi_20240703,365시간 만에 대왕 크로와상을 먹으면 생기는 일,,띠미 ddimmi,2024-07-03,PT42S,1462731,38026,180,youtube
띠미_ddimmi_20240702,364시간 만에 엽떡을 잘못 시키면 생기는 일,,띠미 ddimmi,2024-07-02,PT46S,4954934,78713,231,youtube
띠미_ddimmi_20240627,길 가는 사람에게 “1000만원에 파리가서 바게트 사와줄래요?“ [미스터 띠스트],,띠미 ddimmi,2024-06-27,PT44S,335826,10221,51,youtube
띠미_ddimmi_20240625,현지에서 먹어본 두바이초콜릿의 원조?,,띠미 ddimmi,2024-06-25,PT28S,708921,14547,53,youtube
띠미_ddimmi_20240622,이란에서 파는 진짜 라바삭들을 다 먹어봤다,,띠미 ddimmi,2024-06-22,PT44S,427929,10174,53,youtube
띠미_ddimmi_20240619,처음보는 이 간식 뭔지 아는 사람?,,띠미 ddimmi,2024-06-19,PT37S,452429,11145,119,youtube
띠미_ddimmi_20240617,내가 구독자 앞에서 1대1 먹방을 한 이유,,띠미 ddimmi,2024-06-17,PT48S,402981,12667,309,youtube
띠미_ddimmi_20240612,요즘 유행하는 제로 얼음 탕후루 100배 더 맛있게 먹는법,,띠미 ddimmi,2024-06-12,PT35S,444545,12637,120,youtube
띠미_ddimmi_20240610,두바이 초콜릿 맛집들을 다 먹어봤다,,띠미 ddimmi,2024-06-10,PT22S,1431483,34549,83,youtube
띠미_ddimmi_20240605,요즘 이 피자가 제일 잘나가는거 맞나요?,"6월달 굽네에서 할인을 한대요!!!! https://www.goobne.co.kr/brd/event/view?seq=74400 오늘부터 1주일간! 신제품 피자 4천원 , 치킨 6천원 할인하니 이 기회 놓치지마세요!!!+_+",띠미 ddimmi,2024-06-05,PT32S,348566,6182,56,youtube
띠미_ddimmi_20240531,중국간식! 이젠 하다하다 머리카락...,,띠미 ddimmi,2024-05-31,PT50S,2218156,53326,246,youtube
띠미_ddimmi_20240529,두바이초콜릿 만들고 남은 재료 100배 맛있게 먹는법,,띠미 ddimmi,2024-05-29,PT25S,515589,12692,44,youtube
띠미_ddimmi_20240525,엽떡 1000만원 쓴 사람의 미친 엽떡 먹는 법,,띠미 ddimmi,2024-05-25,PT51S,3554225,74232,219,youtube
띠미_ddimmi_20240523,두바이초콜릿의 친구,,띠미 ddimmi,2024-05-23,PT42S,423389,11595,109,youtube
띠미_ddimmi_20240519,2억 유튜버 세계 1등 초콜릿 vs 1천원 초콜릿 [미스터 띠스트],,띠미 ddimmi,2024-05-19,PT40S,543672,16285,67,youtube
띠미_ddimmi_20240514,제2의 꿀젤리 얼린 킨조젤리 먹어봄,,띠미 ddimmi,2024-05-14,PT30S,839733,20138,378,youtube
띠미_ddimmi_20240511,배떡 신상 아이스크림 떡볶이 100배 맛있게 먹는 법,,띠미 ddimmi,2024-05-11,PT35S,531400,10725,57,youtube
띠미_ddimmi_20240509,안 먹으면 후회하는 일본 당고🍡,,띠미 ddimmi,2024-05-09,PT35S,1692291,44215,102,youtube
띠미_ddimmi_20240508,"일본 500원 초밥 vs 100,000원 초밥 [미스터 띠스트]",,띠미 ddimmi,2024-05-08,PT40S,636517,19504,118,youtube
띠미_ddimmi_20240507,죄송합니다. 킨조젤리는 제발 사드세요...,,띠미 ddimmi,2024-05-07,PT37S,918934,26039,84,youtube
띠미_ddimmi_20240504,안 먹으면 후회하는 일본 편의점 푸딩,,띠미 ddimmi,2024-05-04,PT45S,826559,26147,175,youtube
띠미_ddimmi_20240503,케이크부터 푸딩까지? 신기한 일본 자판기,,띠미 ddimmi,2024-05-03,PT41S,664005,17021,92,youtube
띠미_ddimmi_20240502,젼언니님과 세상에서 제일 신 멕시코 간식,@jeon_unni 님과 멕시코 간식 2탄💥,띠미 ddimmi,2024-05-02,PT50S,1075420,25563,71,youtube
띠미_ddimmi_20240424,한국인만 모르게 해외에서 엄청 유행중인 풋롱쿠키,,띠미 ddimmi,2024-04-24,PT34S,305512,10548,81,youtube
띠미_ddimmi_20240419,지금 나만 먹을수있는 엽떡 신메뉴!,,띠미 ddimmi,2024-04-19,PT41S,3578629,62866,319,youtube
띠미_ddimmi_20240413,길 가는 사람에게 “5만원에 제주도 가서 귤 사와줄래요?“,@MrBeast 패러디영상 미스터띠스트🥸 @성우남도형 팬이에요🥹❤️,띠미 ddimmi,2024-04-13,PT41S,2704817,58942,325,youtube
띠미_ddimmi_20240411,제주도에서만 파는 진짜 100% 물젤리💧,,띠미 ddimmi,2024-04-11,PT38S,4030909,81746,270,youtube
띠미_ddimmi_20240410,공차 신메뉴? 나 따라했네?,,띠미 ddimmi,2024-04-10,PT43S,3384970,73541,176,youtube
띠미_ddimmi_20240405,제주도에서만 먹을 수 있는 돌🪨,,띠미 ddimmi,2024-04-05,PT32S,419274,10829,168,youtube
띠미_ddimmi_20240402,일본의 신기한 통조림 음식 ㄷㄷ,,띠미 ddimmi,2024-04-02,PT39S,1328511,35848,112,youtube
띠미_ddimmi_20240327,1만번 때려서 만드는 최고급 중국간식,@yessii  @jinzzazang  특별출연해준 예씨언니네 짜장아 고마워🐶❤️❤️❤️ 예씨언니도 넘 고마워❤️❤️❤️,띠미 ddimmi,2024-03-27,PT49S,465055,14846,148,youtube
띠미_ddimmi_20240322,홈런볼을 실컷 먹는 게 내 꿈이었다,#홈런볼 #반반홈런볼 #홈런볼소금우유 #해태 #홈런볼2mix,띠미 ddimmi,2024-03-22,PT33S,366970,10094,117,youtube
띠미_ddimmi_20240320,"미스터 띠스트의 500원 라면 vs 100,000원 라면!",@MrBeast 패러디영상 @성우남도형 팬이에요🥹 ​⁠​⁠@ravely1 특별출연 고마워 사랑해❤️,띠미 ddimmi,2024-03-20,PT42S,1319175,42917,304,youtube
띠미_ddimmi_20240316,99%가 모르는 이상한 중국과일.. 이거 먹어도 될까요?,,띠미 ddimmi,2024-03-16,PT38S,1689293,52078,186,youtube
띠미_ddimmi_20240315,하도 유행이었길래 먹어봤습니다;,,띠미 ddimmi,2024-03-15,PT36S,1054005,23719,153,youtube
띠미_ddimmi_20240310,이번엔 100% 찐 신기한 초밥간식을 먹어봤다..🍣,"이 콘텐츠는 인공지능 가상 연기자 서비스, 타입캐스트를 활용하여 제작되었습니다. 출연진: 준기 https://typecast.ai/kr",띠미 ddimmi,2024-03-10,PT42S,2002698,46070,88,youtube
띠미_ddimmi_20240309,백종원님이 해명하신 대파감자라떼 직접 만들어봤습니다..,,띠미 ddimmi,2024-03-09,PT37S,298070,8522,79,youtube
띠미_ddimmi_20240304,중국간식! 이젠 하다하다 얼음숯불구이🧊 과연 맛은..?,,띠미 ddimmi,2024-03-04,PT43S,8716233,157727,568,youtube
띠미_ddimmi_20240302,지금 난리난 왕가탕후루 신메뉴 통사과 탕후루ㄷㄷ,,띠미 ddimmi,2024-03-02,PT37S,409012,11443,90,youtube
띠미_ddimmi_20240228,중국인들은 왜 이런 얼음을 먹을까?,,띠미 ddimmi,2024-02-28,PT40S,1013446,23453,162,youtube
띠미_ddimmi_20240226,[무료협찬]진짜 같은 신기한 일본 초밥간식 ㄷㄷ,#제품제공 #엔핍,띠미 ddimmi,2024-02-26,PT30S,901602,25988,80,youtube
띠미_ddimmi_20240225,1개에 15만원짜리 명품 대게통조림,#제품제공,띠미 ddimmi,2024-02-25,PT42S,413435,13010,65,youtube
띠미_ddimmi_20240223,이 간식 먹지마세요 죽을뻔함,,띠미 ddimmi,2024-02-23,PT44S,1090209,29012,261,youtube
띠미_ddimmi_20240221,요즘 유행하는 마라샹궈 다이어트를 해봤다 ㄷㄷ,,띠미 ddimmi,2024-02-21,PT46S,355503,9164,103,youtube
띠미_ddimmi_20240219,13만시간 30분 걸린 떡볶이는 무슨 맛일까?,,띠미 ddimmi,2024-02-19,PT39S,3354606,72607,303,youtube
띠미_ddimmi_20240218,챗지피티야 ’한국 유명 먹방유튜버 그려줘‘,@inkcloud_official 패러디 허락해주셔서 감사합니다🥹💛   #ai  #챗지피티  #ai그림 #인공지능,띠미 ddimmi,2024-02-18,PT30S,285109,8009,89,youtube
띠미_ddimmi_20240216,타피오카펄이 가득한 신기한 대만간식 ASMR🇹🇼,,띠미 ddimmi,2024-02-16,PT27S,215645,6069,65,youtube
띠미_ddimmi_20240210,13만 시간이나 걸린 떡볶이를 먹었다..,,띠미 ddimmi,2024-02-10,PT30S,2614668,60905,310,youtube
띠미_ddimmi_20240206,최강의 신맛이라는 미국간식 도전💥,#바주카캔디 #바주카 #사우어챌린지 #쥬시드롭블라스트 #빅보틀팝 #쥬시드롭팝 #쥬시드롭구미디퍼즈 #틱톡젤리 #틱톡간식,띠미 ddimmi,2024-02-06,PT59S,918081,17472,197,youtube
