VIDEO_ID,TITLE,DESCRIPTION,CHANNEL_TITLE,PUBLISHED_AT,DURATION,VIEW_COUNT,LIKE_COUNT,COMMENT_COUNT,PLATFORM
프롬서희_20241022,외국 언니들이 맛있게 먹던 까먹는 열매,#shorts #thailand #goosberry #먹방,프롬서희,2024-10-22,PT46S,152263,5446,114,youtube
프롬서희_20241020,품절대란 일본 꿀젤리 아메모나카 만들기,,프롬서희,2024-10-20,PT50S,180448,4736,59,youtube
프롬서희_20241019,수제 딕만스 얼려먹기 vs 구워먹기,,프롬서희,2024-10-19,PT49S,125282,3406,60,youtube
프롬서희_20241017,진짜 라즈베리 씨가 박혀있는 수제 말차 딕만스,#shorts,프롬서희,2024-10-17,PT46S,169342,5474,60,youtube
프롬서희_20241015,먹는 스펀지? 종합제리 먹방ASMR,#shorts #asmr #asmrsounds #eatingsounds #eatingshow #mukbang #koreanfood,프롬서희,2024-10-15,PT58S,138159,4188,77,youtube
프롬서희_20241014,틱톡 유행 일본 스시도넛?,,프롬서희,2024-10-14,PT36S,93749,2168,53,youtube
프롬서희_20241014,틱톡에서 엄청 유행했던 캔디 케이크?!,#바주카캔디 #조카선물 #할로윈선물 #틱톡간식 #틱톡캔디 #간식추천 #shorts,프롬서희,2024-10-14,PT41S,90831,1415,49,youtube
프롬서희_20241012,마시멜로우 크림이 흐르는 딕만스 케이크?!,#shorts #마시멜로우 #편의점신상,프롬서희,2024-10-12,PT38S,91022,2175,61,youtube
프롬서희_20241011,탕후루처럼 바삭한 역대급 일본 코하쿠토 #asmr,#eatingshow #eatingsounds #mukbang #asmr #shorts,프롬서희,2024-10-11,PT51S,370977,10307,90,youtube
프롬서희_20241010,세븐일레븐 신상 킨조젤리! 이번엔 성공적일까?!,#shorts,프롬서희,2024-10-10,PT48S,439763,11405,108,youtube
프롬서희_20241007,댓글로 추천받은 유사 스웨디시 젤리? 비슷할까,#스웨디시젤리 #스웨덴캔디 #피에르구르망 #shorts,프롬서희,2024-10-07,PT50S,237470,7868,71,youtube
