STATS_ID,KEYWORD_ID,STATS_DATE,size,KEYWORD_NAME,type,priority
570,56,2024-08-22,1,망고,NNG,9999
571,61,2024-08-22,1,먹방,NNG,9999
572,191,2024-08-22,1,하이디라오,NNG,9999
573,233,2024-08-22,1,고기,NNG,5000
574,648,2024-08-22,1,시식,NNG,5000
575,56,2024-08-23,3,망고,NNG,9999
576,61,2024-08-23,3,먹방,NNG,9999
577,229,2024-08-23,1,계란,NNG,5000
578,360,2024-08-23,1,디저트,NNG,5000
579,567,2024-08-23,1,삼계탕,NNG,5000
580,762,2024-08-23,1,음식,NNG,5000
581,61,2024-08-24,1,먹방,NNG,9999
582,187,2024-08-24,1,피스타치오,NNG,9999
583,249,2024-08-24,1,과일,NNG,5000
584,376,2024-08-24,1,라바,NNG,5000
585,26,2024-08-25,2,두바이초콜릿,NNG,9999
586,56,2024-08-25,1,망고,NNG,9999
587,109,2024-08-25,1,수박,NNG,9999
588,271,2024-08-25,1,김밥,NNG,5000
589,651,2024-08-25,1,식감,NNG,5000
590,26,2024-08-26,1,두바이초콜릿,NNG,9999
591,61,2024-08-26,2,먹방,NNG,9999
592,90,2024-08-26,1,사과,NNG,9999
593,420,2024-08-26,1,마트,NNG,5000
594,890,2024-08-26,1,캔디,NNG,5000
595,61,2024-08-27,2,먹방,NNG,9999
596,155,2024-08-27,1,카다이프,NNG,9999
597,170,2024-08-27,2,킨조젤리,NNG,9999
598,206,2024-08-27,1,가지,NNG,5000
599,208,2024-08-27,1,간장,NNG,5000
600,574,2024-08-27,1,상품,NNG,5000
601,580,2024-08-27,1,샐러드,NNG,5000
602,30,2024-08-28,1,딸기,NNG,9999
603,38,2024-08-28,1,레시피,NNG,9999
604,62,2024-08-28,1,먹스타그램,NNG,9999
605,143,2024-08-28,1,짬뽕,NNG,9999
606,170,2024-08-28,2,킨조젤리,NNG,9999
607,247,2024-08-28,1,공짜,NNG,5000
608,890,2024-08-28,1,캔디,NNG,5000
609,26,2024-08-29,1,두바이초콜릿,NNG,9999
610,46,2024-08-29,2,마시멜로,NNG,9999
611,56,2024-08-29,1,망고,NNG,9999
612,61,2024-08-29,1,먹방,NNG,9999
613,372,2024-08-29,1,라떼,NNG,5000
614,376,2024-08-29,1,라바,NNG,5000
615,798,2024-08-29,2,젤리,NNG,5000
616,56,2024-08-30,1,망고,NNG,9999
617,233,2024-08-30,1,고기,NNG,5000
618,863,2024-08-30,2,초콜렛,NNG,5000
619,25,2024-08-31,1,동결건조,NNG,9999
620,61,2024-08-31,2,먹방,NNG,9999
621,204,2024-08-31,1,가마솥,NNG,5000
622,845,2024-08-31,1,초코,NNG,5000
623,61,2024-09-01,2,먹방,NNG,9999
624,136,2024-09-01,1,요아정,NNG,9999
625,360,2024-09-01,1,디저트,NNG,5000
626,473,2024-09-01,1,밀크,NNG,5000
627,499,2024-09-01,1,배스킨라빈스,NNG,5000
628,890,2024-09-01,1,캔디,NNG,5000
629,26,2024-09-02,1,두바이초콜릿,NNG,9999
630,46,2024-09-02,2,마시멜로,NNG,9999
631,49,2024-09-02,1,마카롱,NNG,9999
632,61,2024-09-02,1,먹방,NNG,9999
633,376,2024-09-02,1,라바,NNG,5000
634,26,2024-09-03,1,두바이초콜릿,NNG,9999
635,61,2024-09-03,1,먹방,NNG,9999
636,153,2024-09-03,1,치즈케이크,NNG,9999
637,341,2024-09-03,1,도넛,NNG,5000
638,762,2024-09-03,1,음식,NNG,5000
639,890,2024-09-03,1,캔디,NNG,5000
640,998,2024-09-03,1,편의점,NNG,5000
641,35,2024-09-04,1,라라스윗,NNG,9999
642,61,2024-09-04,1,먹방,NNG,9999
643,376,2024-09-04,1,라바,NNG,5000
644,672,2024-09-04,1,아망추,NNG,5000
645,890,2024-09-04,1,캔디,NNG,5000
646,46,2024-09-05,1,마시멜로,NNG,9999
647,61,2024-09-05,2,먹방,NNG,9999
648,148,2024-09-05,1,초콜릿,NNG,9999
649,175,2024-09-05,1,탕후루,NNG,9999
650,509,2024-09-05,2,버터,NNG,5000
651,628,2024-09-05,1,스크림,NNG,5000
652,206,2024-09-06,2,가지,NNG,5000
653,735,2024-09-06,1,요거,NNG,5000
654,798,2024-09-06,1,젤리,NNG,5000
655,890,2024-09-06,1,캔디,NNG,5000
656,46,2024-09-07,2,마시멜로,NNG,9999
657,628,2024-09-07,1,스크림,NNG,5000
658,46,2024-09-08,1,마시멜로,NNG,9999
659,61,2024-09-08,1,먹방,NNG,9999
660,672,2024-09-08,1,아망추,NNG,5000
661,38,2024-09-09,1,레시피,NNG,9999
662,61,2024-09-09,1,먹방,NNG,9999
663,175,2024-09-09,1,탕후루,NNG,9999
664,26,2024-09-10,2,두바이초콜릿,NNG,9999
665,61,2024-09-10,1,먹방,NNG,9999
666,376,2024-09-10,1,라바,NNG,5000
667,443,2024-09-10,1,메뉴,NNG,5000
668,794,2024-09-10,1,제품,NNG,5000
669,798,2024-09-10,2,젤리,NNG,5000
670,998,2024-09-10,1,편의점,NNG,5000
671,136,2024-09-11,1,요아정,NNG,9999
672,148,2024-09-11,1,초콜릿,NNG,9999
673,443,2024-09-11,1,메뉴,NNG,5000
674,735,2024-09-11,1,요거,NNG,5000
675,798,2024-09-11,1,젤리,NNG,5000
676,863,2024-09-11,1,초콜렛,NNG,5000
677,61,2024-09-12,1,먹방,NNG,9999
678,360,2024-09-12,1,디저트,NNG,5000
679,384,2024-09-12,1,라이,NNG,5000
680,771,2024-09-12,1,자몽,NNG,5000
681,890,2024-09-12,1,캔디,NNG,5000
682,26,2024-09-13,2,두바이초콜릿,NNG,9999
683,99,2024-09-13,1,성심당,NNG,9999
684,206,2024-09-13,1,가지,NNG,5000
685,207,2024-09-13,1,간식,NNG,5000
686,798,2024-09-13,2,젤리,NNG,5000
687,46,2024-09-14,1,마시멜로,NNG,9999
688,61,2024-09-14,1,먹방,NNG,9999
689,207,2024-09-14,1,간식,NNG,5000
690,548,2024-09-14,1,빙수,NNG,5000
691,798,2024-09-14,1,젤리,NNG,5000
692,25,2024-09-15,1,동결건조,NNG,9999
693,26,2024-09-15,3,두바이초콜릿,NNG,9999
694,30,2024-09-15,2,딸기,NNG,9999
695,202,2024-09-15,1,가래떡,NNG,5000
696,414,2024-09-15,1,마쉬멜로우,NNG,5000
697,762,2024-09-15,1,음식,NNG,5000
698,890,2024-09-15,1,캔디,NNG,5000
699,26,2024-09-16,1,두바이초콜릿,NNG,9999
700,46,2024-09-16,2,마시멜로,NNG,9999
701,273,2024-09-16,1,김치,NNG,5000
702,798,2024-09-16,1,젤리,NNG,5000
703,46,2024-09-17,1,마시멜로,NNG,9999
704,56,2024-09-17,2,망고,NNG,9999
705,798,2024-09-17,3,젤리,NNG,5000
706,25,2024-09-18,1,동결건조,NNG,9999
707,59,2024-09-18,1,맥주,NNG,9999
708,136,2024-09-18,1,요아정,NNG,9999
709,209,2024-09-18,1,갈비,NNG,5000
710,628,2024-09-18,1,스크림,NNG,5000
711,25,2024-09-19,1,동결건조,NNG,9999
712,61,2024-09-19,1,먹방,NNG,9999
713,209,2024-09-19,1,갈비,NNG,5000
714,366,2024-09-19,2,떡볶이,NNG,5000
715,681,2024-09-19,1,안주,NNG,5000
716,745,2024-09-19,1,우유,NNG,5000
717,26,2024-09-20,2,두바이초콜릿,NNG,9999
718,39,2024-09-20,1,롤케이크,NNG,9999
719,54,2024-09-20,1,말차,NNG,9999
720,61,2024-09-20,1,먹방,NNG,9999
721,203,2024-09-20,1,가루쿡,NNG,5000
722,384,2024-09-20,1,라이,NNG,5000
723,628,2024-09-20,1,스크림,NNG,5000
724,670,2024-09-20,1,아람,NNG,5000
725,890,2024-09-20,2,캔디,NNG,5000
726,548,2024-09-21,1,빙수,NNG,5000
727,730,2024-09-21,1,올리브,NNG,5000
728,798,2024-09-21,1,젤리,NNG,5000
729,1011,2024-09-21,1,푸딩,NNG,5000
730,25,2024-09-22,2,동결건조,NNG,9999
731,348,2024-09-22,1,돼지,NNG,5000
732,558,2024-09-22,1,사비,NNG,5000
733,798,2024-09-22,1,젤리,NNG,5000
734,890,2024-09-22,1,캔디,NNG,5000
735,56,2024-09-23,1,망고,NNG,9999
736,798,2024-09-23,1,젤리,NNG,5000
737,874,2024-09-23,2,치킨,NNG,5000
738,38,2024-09-24,1,레시피,NNG,9999
739,46,2024-09-24,1,마시멜로,NNG,9999
740,61,2024-09-24,1,먹방,NNG,9999
741,99,2024-09-24,2,성심당,NNG,9999
742,233,2024-09-24,1,고기,NNG,5000
743,348,2024-09-24,1,돼지,NNG,5000
744,25,2024-09-25,1,동결건조,NNG,9999
745,38,2024-09-25,1,레시피,NNG,9999
746,46,2024-09-25,1,마시멜로,NNG,9999
747,76,2024-09-25,1,버터쿠키,NNG,9999
748,77,2024-09-25,1,베스킨라빈스,NNG,9999
749,61,2024-09-26,1,먹방,NNG,9999
750,219,2024-09-26,1,감초,NNG,5000
751,249,2024-09-26,1,과일,NNG,5000
752,46,2024-09-27,5,마시멜로,NNG,9999
753,68,2024-09-27,1,민트초코,NNG,9999
754,360,2024-09-27,1,디저트,NNG,5000
755,366,2024-09-27,1,떡볶이,NNG,5000
756,628,2024-09-27,1,스크림,NNG,5000
757,135,2024-09-28,2,요리,NNG,9999
758,207,2024-09-28,1,간식,NNG,5000
759,273,2024-09-28,1,김치,NNG,5000
760,798,2024-09-28,1,젤리,NNG,5000
761,46,2024-09-29,3,마시멜로,NNG,9999
762,104,2024-09-29,1,소금빵,NNG,9999
763,434,2024-09-29,1,매실,NNG,5000
764,584,2024-09-29,1,샤베트,NNG,5000
765,794,2024-09-29,1,제품,NNG,5000
766,798,2024-09-29,2,젤리,NNG,5000
767,53,2024-09-30,1,막걸리,NNG,9999
768,256,2024-09-30,1,구미첼,NNG,5000
769,389,2024-09-30,1,람보,NNG,5000
770,743,2024-09-30,1,우럭,NNG,5000
771,25,2024-10-01,3,동결건조,NNG,9999
772,148,2024-10-01,1,초콜릿,NNG,9999
773,449,2024-10-01,1,명랑,NNG,5000
774,798,2024-10-01,2,젤리,NNG,5000
775,30,2024-10-02,1,딸기,NNG,9999
776,61,2024-10-02,1,먹방,NNG,9999
777,135,2024-10-02,1,요리,NNG,9999
778,207,2024-10-02,1,간식,NNG,5000
779,798,2024-10-02,1,젤리,NNG,5000
780,61,2024-10-03,2,먹방,NNG,9999
781,99,2024-10-03,1,성심당,NNG,9999
782,136,2024-10-03,2,요아정,NNG,9999
783,207,2024-10-03,2,간식,NNG,5000
784,762,2024-10-03,1,음식,NNG,5000
785,25,2024-10-04,1,동결건조,NNG,9999
786,38,2024-10-04,1,레시피,NNG,9999
787,135,2024-10-04,4,요리,NNG,9999
788,798,2024-10-04,1,젤리,NNG,5000
789,897,2024-10-04,2,케익,NNG,5000
790,26,2024-10-05,1,두바이초콜릿,NNG,9999
791,135,2024-10-05,1,요리,NNG,9999
792,148,2024-10-05,1,초콜릿,NNG,9999
793,863,2024-10-05,1,초콜렛,NNG,5000
794,38,2024-10-06,1,레시피,NNG,9999
795,61,2024-10-06,1,먹방,NNG,9999
796,135,2024-10-06,2,요리,NNG,9999
797,207,2024-10-06,1,간식,NNG,5000
798,360,2024-10-06,1,디저트,NNG,5000
799,135,2024-10-07,1,요리,NNG,9999
800,189,2024-10-07,1,하겐다즈,NNG,9999
801,562,2024-10-07,1,사탕,NNG,5000
802,609,2024-10-07,1,수제딕만스,NNG,5000
803,798,2024-10-07,1,젤리,NNG,5000
804,61,2024-10-08,1,먹방,NNG,9999
805,284,2024-10-08,1,꽈리,NNG,5000
806,61,2024-10-09,2,먹방,NNG,9999
807,207,2024-10-09,1,간식,NNG,5000
808,255,2024-10-09,1,구매,NNG,5000
809,642,2024-10-09,1,슬러시,NNG,5000
810,798,2024-10-09,1,젤리,NNG,5000
811,895,2024-10-09,2,케이,NNG,5000
812,112,2024-10-10,1,순대,NNG,9999
813,170,2024-10-10,2,킨조젤리,NNG,9999
814,207,2024-10-10,1,간식,NNG,5000
815,30,2024-10-11,1,딸기,NNG,9999
816,148,2024-10-11,1,초콜릿,NNG,9999
817,175,2024-10-11,2,탕후루,NNG,9999
818,207,2024-10-11,2,간식,NNG,5000
819,376,2024-10-11,1,라바,NNG,5000
820,46,2024-10-12,2,마시멜로,NNG,9999
821,234,2024-10-12,1,고등어,NNG,5000
822,25,2024-10-13,2,동결건조,NNG,9999
823,61,2024-10-13,1,먹방,NNG,9999
824,798,2024-10-13,1,젤리,NNG,5000
825,115,2024-10-14,2,스시,NNG,9999
826,135,2024-10-14,2,요리,NNG,9999
827,249,2024-10-14,1,과일,NNG,5000
828,890,2024-10-14,1,캔디,NNG,5000
829,978,2024-10-14,1,파이,NNG,5000
830,61,2024-10-15,2,먹방,NNG,9999
831,95,2024-10-15,1,샤인머스캣,NNG,9999
832,206,2024-10-15,2,가지,NNG,5000
833,45,2024-10-16,1,마라탕,NNG,9999
834,99,2024-10-16,2,성심당,NNG,9999
835,148,2024-10-16,1,초콜릿,NNG,9999
836,562,2024-10-16,1,사탕,NNG,5000
837,46,2024-10-17,1,마시멜로,NNG,9999
838,54,2024-10-17,2,말차,NNG,9999
839,61,2024-10-17,1,먹방,NNG,9999
840,249,2024-10-17,1,과일,NNG,5000
841,45,2024-10-18,1,마라탕,NNG,9999
842,151,2024-10-18,1,츄러스,NNG,9999
843,506,2024-10-18,1,버거,NNG,5000
844,762,2024-10-18,1,음식,NNG,5000
845,890,2024-10-18,1,캔디,NNG,5000
846,61,2024-10-19,1,먹방,NNG,9999
847,83,2024-10-19,1,불닭,NNG,9999
848,151,2024-10-19,1,츄러스,NNG,9999
849,229,2024-10-19,1,계란,NNG,5000
850,609,2024-10-19,1,수제딕만스,NNG,5000
851,874,2024-10-19,1,치킨,NNG,5000
852,977,2024-10-19,1,파스타,NNG,5000
853,1011,2024-10-19,1,푸딩,NNG,5000
854,15,2024-10-20,1,달고나,NNG,9999
855,61,2024-10-20,2,먹방,NNG,9999
856,374,2024-10-20,1,라면,NNG,5000
857,673,2024-10-20,1,아메모나카,NNG,5000
858,798,2024-10-20,1,젤리,NNG,5000
859,876,2024-10-20,1,치토스,NNG,5000
860,15,2024-10-21,2,달고나,NNG,9999
861,89,2024-10-21,1,뻥튀기,NNG,9999
862,90,2024-10-21,1,사과,NNG,9999
863,95,2024-10-21,1,샤인머스캣,NNG,9999
864,61,2024-10-22,2,먹방,NNG,9999
865,64,2024-10-22,1,메로나,NNG,9999
866,206,2024-10-22,1,가지,NNG,5000
867,453,2024-10-22,1,모찌,NNG,5000
868,798,2024-10-22,1,젤리,NNG,5000
869,998,2024-10-22,1,편의점,NNG,5000
870,112,2024-10-23,1,순대,NNG,9999
871,231,2024-10-23,1,고간,NNG,5000
872,388,2024-10-23,1,라핑탕,NNG,5000
873,890,2024-10-23,4,캔디,NNG,5000
874,38,2024-10-24,1,레시피,NNG,9999
875,49,2024-10-24,1,마카롱,NNG,9999
876,261,2024-10-24,1,국물,NNG,5000
877,263,2024-10-24,1,국수,NNG,5000
878,710,2024-10-24,1,연어,NNG,5000
879,895,2024-10-24,1,케이,NNG,5000
880,61,2024-10-25,1,먹방,NNG,9999
881,148,2024-10-25,1,초콜릿,NNG,9999
882,207,2024-10-25,1,간식,NNG,5000
883,268,2024-10-25,1,급식,NNG,5000
884,375,2024-10-25,1,라미,NNG,5000
885,628,2024-10-25,2,스크림,NNG,5000
886,863,2024-10-25,1,초콜렛,NNG,5000
887,895,2024-10-25,1,케이,NNG,5000
888,414,2024-10-26,1,마쉬멜로우,NNG,5000
889,819,2024-10-26,1,쫀득,NNG,5000
890,890,2024-10-26,2,캔디,NNG,5000
891,61,2024-10-27,1,먹방,NNG,9999
892,144,2024-10-27,1,쫀득쿠키,NNG,9999
893,219,2024-10-27,2,감초,NNG,5000
894,360,2024-10-27,1,디저트,NNG,5000
895,366,2024-10-27,1,떡볶이,NNG,5000
896,597,2024-10-27,1,소스,NNG,5000
897,26,2024-10-28,2,두바이초콜릿,NNG,9999
898,798,2024-10-28,1,젤리,NNG,5000
899,61,2024-10-29,2,먹방,NNG,9999
900,190,2024-10-29,6,하리보,NNG,9999
901,628,2024-10-29,2,스크림,NNG,5000
902,845,2024-10-29,1,초코,NNG,5000
903,890,2024-10-29,1,캔디,NNG,5000
904,61,2024-10-30,3,먹방,NNG,9999
905,135,2024-10-30,1,요리,NNG,9999
906,229,2024-10-30,1,계란,NNG,5000
907,360,2024-10-30,1,디저트,NNG,5000
908,375,2024-10-30,1,라미,NNG,5000
909,630,2024-10-30,1,스테이,NNG,5000
910,61,2024-10-31,2,먹방,NNG,9999
911,163,2024-10-31,1,쿠키,NNG,9999
912,190,2024-10-31,1,하리보,NNG,9999
913,762,2024-10-31,1,음식,NNG,5000
914,1004,2024-10-31,1,포카,NNG,5000
915,75,2024-11-01,2,버블티,NNG,9999
916,125,2024-11-01,1,어묵,NNG,9999
917,144,2024-11-01,1,쫀득쿠키,NNG,9999
918,190,2024-11-01,1,하리보,NNG,9999
919,207,2024-11-01,1,간식,NNG,5000
920,798,2024-11-01,1,젤리,NNG,5000
921,61,2024-11-02,3,먹방,NNG,9999
922,190,2024-11-02,1,하리보,NNG,9999
923,207,2024-11-02,1,간식,NNG,5000
924,677,2024-11-02,1,아이스,NNG,5000
925,61,2024-11-03,1,먹방,NNG,9999
926,190,2024-11-03,2,하리보,NNG,9999
927,207,2024-11-03,1,간식,NNG,5000
928,496,2024-11-03,1,배라,NNG,5000
929,798,2024-11-03,2,젤리,NNG,5000
930,61,2024-11-04,1,먹방,NNG,9999
931,163,2024-11-04,1,쿠키,NNG,9999
932,467,2024-11-04,1,미식,NNG,5000
933,828,2024-11-04,2,찐빵,NNG,5000
934,870,2024-11-04,2,치즈,NNG,5000
935,25,2024-11-05,1,동결건조,NNG,9999
936,61,2024-11-05,2,먹방,NNG,9999
937,225,2024-11-05,2,게장,NNG,5000
938,651,2024-11-05,1,식감,NNG,5000
939,837,2024-11-05,1,찹쌀,NNG,5000
940,923,2024-11-05,1,크로,NNG,5000
941,46,2024-11-06,1,마시멜로,NNG,9999
942,47,2024-11-06,2,마오쥔젤,NNG,9999
943,61,2024-11-06,3,먹방,NNG,9999
944,148,2024-11-06,1,초콜릿,NNG,9999
945,190,2024-11-06,1,하리보,NNG,9999
946,148,2024-11-07,1,초콜릿,NNG,9999
947,172,2024-11-07,2,타코야끼,NNG,9999
948,207,2024-11-07,1,간식,NNG,5000
949,245,2024-11-07,1,곱도리탕,NNG,5000
950,863,2024-11-07,1,초콜렛,NNG,5000
951,46,2024-11-08,1,마시멜로,NNG,9999
952,55,2024-11-08,1,맘스터치,NNG,9999
953,144,2024-11-08,2,쫀득쿠키,NNG,9999
954,531,2024-11-08,1,분식,NNG,5000
955,837,2024-11-08,2,찹쌀,NNG,5000
956,1034,2024-11-08,1,핑구,NNG,5000
957,61,2024-11-09,3,먹방,NNG,9999
958,144,2024-11-09,2,쫀득쿠키,NNG,9999
959,254,2024-11-09,1,구르망,NNG,5000
960,509,2024-11-09,1,버터,NNG,5000
961,798,2024-11-09,1,젤리,NNG,5000
962,38,2024-11-10,1,레시피,NNG,9999
963,61,2024-11-10,2,먹방,NNG,9999
964,144,2024-11-10,1,쫀득쿠키,NNG,9999
965,175,2024-11-10,1,탕후루,NNG,9999
966,539,2024-11-10,2,블린더,NNG,5000
967,668,2024-11-10,2,씨리얼,NNG,5000
968,786,2024-11-10,1,정식,NNG,5000
969,46,2024-11-11,2,마시멜로,NNG,9999
970,61,2024-11-11,1,먹방,NNG,9999
971,155,2024-11-11,1,카다이프,NNG,9999
972,187,2024-11-11,1,피스타치오,NNG,9999
973,587,2024-11-11,2,석류,NNG,5000
974,722,2024-11-11,1,오븐,NNG,5000
975,895,2024-11-11,1,케이,NNG,5000
976,95,2024-11-12,2,샤인머스캣,NNG,9999
977,207,2024-11-12,1,간식,NNG,5000
978,249,2024-11-12,1,과일,NNG,5000
979,360,2024-11-12,1,디저트,NNG,5000
980,570,2024-11-12,1,삼부,NNG,5000
981,61,2024-11-13,2,먹방,NNG,9999
982,83,2024-11-13,2,불닭,NNG,9999
983,272,2024-11-13,2,김장,NNG,5000
984,651,2024-11-13,1,식감,NNG,5000
985,26,2024-11-14,1,두바이초콜릿,NNG,9999
986,36,2024-11-14,2,라멘,NNG,9999
987,61,2024-11-14,1,먹방,NNG,9999
988,234,2024-11-14,2,고등어,NNG,5000
989,374,2024-11-14,1,라면,NNG,5000
990,38,2024-11-15,1,레시피,NNG,9999
991,55,2024-11-15,1,맘스터치,NNG,9999
992,163,2024-11-15,1,쿠키,NNG,9999
993,175,2024-11-15,1,탕후루,NNG,9999
994,229,2024-11-15,1,계란,NNG,5000
995,890,2024-11-15,1,캔디,NNG,5000
996,923,2024-11-15,1,크로,NNG,5000
997,26,2024-11-16,1,두바이초콜릿,NNG,9999
998,46,2024-11-16,1,마시멜로,NNG,9999
999,70,2024-11-16,1,바나나,NNG,9999
1000,83,2024-11-16,2,불닭,NNG,9999
1001,35,2024-11-17,2,라라스윗,NNG,9999
1002,61,2024-11-17,2,먹방,NNG,9999
1003,798,2024-11-17,1,젤리,NNG,5000
1004,61,2024-11-18,1,먹방,NNG,9999
1005,152,2024-11-18,1,치즈버거,NNG,9999
1006,405,2024-11-18,1,리스,NNG,5000
1007,696,2024-11-18,2,양파,NNG,5000
1008,780,2024-11-18,1,저녁,NNG,5000
1009,38,2024-11-19,1,레시피,NNG,9999
1010,48,2024-11-19,1,마오진젤,NNG,9999
1011,61,2024-11-19,1,먹방,NNG,9999
1012,83,2024-11-19,1,불닭,NNG,9999
1013,135,2024-11-19,1,요리,NNG,9999
1014,259,2024-11-19,1,구이,NNG,5000
1015,798,2024-11-19,2,젤리,NNG,5000
1016,74,2024-11-20,1,버거킹,NNG,9999
1017,119,2024-11-20,1,아메리카노,NNG,9999
1018,255,2024-11-20,2,구매,NNG,5000
1019,573,2024-11-20,1,상추,NNG,5000
1020,622,2024-11-20,2,스니커즈,NNG,5000
1021,1011,2024-11-20,1,푸딩,NNG,5000
1022,56,2024-11-21,1,망고,NNG,9999
1023,61,2024-11-21,3,먹방,NNG,9999
1024,85,2024-11-21,2,붕어빵,NNG,9999
1025,552,2024-11-21,1,빼빼로,NNG,5000
1026,692,2024-11-21,1,양념,NNG,5000
1027,745,2024-11-21,1,우유,NNG,5000
1028,798,2024-11-21,1,젤리,NNG,5000
1029,977,2024-11-21,1,파스타,NNG,5000
1030,61,2024-11-22,1,먹방,NNG,9999
1031,107,2024-11-22,2,수건케이크,NNG,9999
1032,249,2024-11-22,1,과일,NNG,5000
1033,366,2024-11-22,1,떡볶이,NNG,5000
1034,30,2024-11-23,1,딸기,NNG,9999
1035,61,2024-11-23,2,먹방,NNG,9999
1036,209,2024-11-23,1,갈비,NNG,5000
1037,250,2024-11-23,1,과자,NNG,5000
1038,315,2024-11-23,1,다크초코맛,NNG,5000
1039,384,2024-11-23,1,라이,NNG,5000
1040,396,2024-11-23,1,로스,NNG,5000
1041,552,2024-11-23,1,빼빼로,NNG,5000
1042,61,2024-11-24,1,먹방,NNG,9999
1043,144,2024-11-24,1,쫀득쿠키,NNG,9999
1044,255,2024-11-24,1,구매,NNG,5000
1045,346,2024-11-24,1,돈키호테,NNG,5000
1046,728,2024-11-24,1,옥수수,NNG,5000
1047,55,2024-11-25,2,맘스터치,NNG,9999
1048,61,2024-11-25,1,먹방,NNG,9999
1049,83,2024-11-25,1,불닭,NNG,9999
1050,90,2024-11-25,2,사과,NNG,9999
1051,259,2024-11-25,1,구이,NNG,5000
1052,597,2024-11-25,1,소스,NNG,5000
1053,35,2024-11-26,1,라라스윗,NNG,9999
1054,46,2024-11-26,2,마시멜로,NNG,9999
1055,107,2024-11-26,1,수건케이크,NNG,9999
1056,250,2024-11-26,2,과자,NNG,5000
1057,726,2024-11-26,1,오징어,NNG,5000
1058,798,2024-11-26,1,젤리,NNG,5000
1059,874,2024-11-26,1,치킨,NNG,5000
1060,10,2024-11-27,1,까르보불닭,NNG,9999
1061,35,2024-11-27,1,라라스윗,NNG,9999
1062,61,2024-11-27,1,먹방,NNG,9999
1063,104,2024-11-27,1,소금빵,NNG,9999
1064,194,2024-11-27,1,핫치즈빅싸이,NNG,9999
1065,240,2024-11-27,1,고추,NNG,5000
1066,250,2024-11-27,2,과자,NNG,5000
1067,269,2024-11-27,1,기름,NNG,5000
1068,286,2024-11-27,1,꾸덕,NNG,5000
1069,366,2024-11-27,1,떡볶이,NNG,5000
1070,688,2024-11-27,1,야자수,NNG,5000
1071,819,2024-11-27,1,쫀득,NNG,5000
1072,26,2024-11-28,1,두바이초콜릿,NNG,9999
1073,35,2024-11-28,1,라라스윗,NNG,9999
1074,83,2024-11-28,2,불닭,NNG,9999
1075,130,2024-11-28,1,엽기떡볶이,NNG,9999
1076,194,2024-11-28,1,핫치즈빅싸이,NNG,9999
1077,214,2024-11-28,1,감자,NNG,5000
1078,845,2024-11-28,1,초코,NNG,5000
1079,30,2024-11-29,2,딸기,NNG,9999
1080,38,2024-11-29,2,레시피,NNG,9999
1081,123,2024-11-29,2,약과,NNG,9999
1082,148,2024-11-29,1,초콜릿,NNG,9999
1083,194,2024-11-29,1,핫치즈빅싸이,NNG,9999
1084,207,2024-11-29,1,간식,NNG,5000
1085,798,2024-11-29,1,젤리,NNG,5000
1086,26,2024-11-30,2,두바이초콜릿,NNG,9999
1087,61,2024-11-30,1,먹방,NNG,9999
1088,482,2024-11-30,1,바오밥,NNG,5000
1089,511,2024-11-30,2,베리,NNG,5000
1090,716,2024-11-30,2,오리,NNG,5000
1091,38,2024-12-01,1,레시피,NNG,9999
1092,54,2024-12-01,1,말차,NNG,9999
1093,61,2024-12-01,2,먹방,NNG,9999
1094,83,2024-12-01,1,불닭,NNG,9999
1095,628,2024-12-01,1,스크림,NNG,5000
1096,725,2024-12-01,1,오일,NNG,5000
1097,38,2024-12-02,1,레시피,NNG,9999
1098,61,2024-12-02,1,먹방,NNG,9999
1099,83,2024-12-02,2,불닭,NNG,9999
1100,148,2024-12-02,2,초콜릿,NNG,9999
1101,692,2024-12-02,2,양념,NNG,5000
1102,798,2024-12-02,2,젤리,NNG,5000
1103,26,2024-12-03,1,두바이초콜릿,NNG,9999
1104,30,2024-12-03,1,딸기,NNG,9999
1105,38,2024-12-03,1,레시피,NNG,9999
1106,207,2024-12-03,1,간식,NNG,5000
1107,255,2024-12-03,1,구매,NNG,5000
1108,360,2024-12-03,1,디저트,NNG,5000
1109,511,2024-12-03,1,베리,NNG,5000
1110,779,2024-12-03,1,재료,NNG,5000
1111,12,2024-12-04,2,꼬치,NNG,9999
1112,61,2024-12-04,1,먹방,NNG,9999
1113,135,2024-12-04,2,요리,NNG,9999
1114,148,2024-12-04,1,초콜릿,NNG,9999
1115,255,2024-12-04,1,구매,NNG,5000
1116,513,2024-12-04,1,베이,NNG,5000
1117,716,2024-12-04,1,오리,NNG,5000
1118,897,2024-12-04,2,케익,NNG,5000
1119,998,2024-12-04,1,편의점,NNG,5000
1120,61,2024-12-05,2,먹방,NNG,9999
1121,360,2024-12-05,1,디저트,NNG,5000
1122,597,2024-12-05,1,소스,NNG,5000
1123,964,2024-12-05,1,트루프루,NNG,5000
1124,1030,2024-12-05,1,피자,NNG,5000
1125,27,2024-12-06,2,두찜,NNG,9999
1126,38,2024-12-06,1,레시피,NNG,9999
1127,61,2024-12-06,2,먹방,NNG,9999
1128,83,2024-12-06,2,불닭,NNG,9999
1129,159,2024-12-06,2,칼디,NNG,9999
1130,870,2024-12-06,1,치즈,NNG,5000
1131,25,2024-12-07,1,동결건조,NNG,9999
1132,27,2024-12-07,1,두찜,NNG,9999
1133,83,2024-12-07,1,불닭,NNG,9999
1134,148,2024-12-07,1,초콜릿,NNG,9999
